,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
54,91,HAM,79.629,26.0,2.0,23.779,31.9,23.95,262.0,268.0,277.0,301.0,MEDIUM,2.0,Mercedes,4.0,208.5066225165563,303.0,95.0,66.53311258278146,0.4602649006622517,0.16556291390728478,22.0,30.9,84.0,3.2,-11.584758326907915,-13.8571482422271,0
55,92,HAM,79.186,27.0,2.0,23.752,31.819,23.615,268.0,271.0,286.0,304.0,MEDIUM,3.0,Mercedes,3.0,211.33783783783784,306.0,97.0,66.94256756756756,0.48986486486486486,0.17229729729729729,22.0,30.4,68.0,1.6,-11.447661272858115,4.658308858668874,0
56,93,HAM,79.161,28.0,2.0,23.262,31.857,24.042,260.0,261.0,274.0,331.0,MEDIUM,4.0,Mercedes,2.0,210.3344262295082,334.0,97.0,66.68196721311476,0.4524590163934426,0.17704918032786884,22.1,30.4,91.0,2.0,35.081514326640985,-7.12148583233959,0
57,95,HAM,79.292,30.0,2.0,23.683,31.794,23.815,268.0,266.0,275.0,299.0,MEDIUM,6.0,Mercedes,2.0,210.35313531353134,301.0,97.0,66.01320132013201,0.46534653465346537,0.15841584158415842,22.2,30.1,74.0,2.2,-16.691789098606435,-4.370098907101107,0
58,96,HAM,79.483,31.0,2.0,23.854,31.845,23.784,264.0,266.0,275.0,300.0,MEDIUM,7.0,Mercedes,2.0,208.93333333333334,302.0,98.0,64.63,0.4266666666666667,0.16333333333333333,22.1,30.5,43.0,2.0,-28.903472642072074,27.31977808143432,2
59,97,HAM,79.215,32.0,2.0,23.929,31.655,23.631,266.0,267.0,276.0,301.0,MEDIUM,8.0,Mercedes,2.0,207.33892617449663,302.0,97.0,66.44630872483222,0.4597315436241611,0.16778523489932887,22.1,30.5,88.0,2.2,-8.545862988628404,-16.43728037347377,0
60,100,HAM,78.927,35.0,2.0,23.475,31.699,23.753,268.0,271.0,276.0,301.0,MEDIUM,11.0,Mercedes,2.0,210.27243589743588,302.0,94.0,67.81410256410257,0.47435897435897434,0.15384615384615385,22.1,30.2,68.0,1.7,-14.130963642784403,4.217119278169362,0
61,105,HAM,79.468,40.0,2.0,23.745,31.867,23.856,270.0,270.0,277.0,302.0,MEDIUM,16.0,Mercedes,2.0,208.98019801980197,303.0,92.0,66.42574257425743,0.44554455445544555,0.16831683168316833,22.1,29.9,66.0,2.5,-13.33117513303737,6.973184108184456,0
62,107,HAM,79.187,42.0,2.0,23.567,31.784,23.836,275.0,276.0,278.0,303.0,MEDIUM,18.0,Mercedes,2.0,209.0891089108911,304.0,93.0,67.10891089108911,0.46204620462046203,0.1848184818481848,22.1,29.9,70.0,1.7,-6.93313798027314,4.520038747962542,0
63,109,HAM,79.121,44.0,2.0,23.49,31.764,23.867,274.0,277.0,278.0,301.0,MEDIUM,20.0,Mercedes,2.0,212.51020408163265,304.0,93.0,69.44897959183673,0.5068027210884354,0.16666666666666666,22.1,29.9,62.0,2.0,-11.823065946869413,12.698437572639683,0
64,112,HAM,78.933,47.0,2.0,23.423,31.685,23.825,278.0,280.0,278.0,303.0,MEDIUM,23.0,Mercedes,2.0,211.1043771043771,305.0,94.0,70.17845117845118,0.5117845117845118,0.1919191919191919,22.0,29.1,49.0,1.2,-13.320057588208007,30.092036588761744,2
65,113,HAM,79.183,48.0,2.0,23.495,31.794,23.894,280.0,280.0,278.0,304.0,MEDIUM,24.0,Mercedes,2.0,208.6789297658863,305.0,94.0,69.77257525083613,0.47491638795986624,0.16722408026755853,22.0,29.1,113.0,2.9,8.306808929763754,-40.09721250754597,0
