,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,tsne_clusters_id
77,83,HAM,80.172,18.0,1.0,23.927,32.153,24.092,SOFT,21.0,Mercedes,2.0,207.58278145695365,301.0,95.0,68.44370860927152,0.49337748344370863,0.15894039735099338,22.1,31.0,71.0,1.7,-4.9913797,-5.850934,0
78,84,HAM,80.324,19.0,1.0,23.993,32.22,24.111,SOFT,22.0,Mercedes,2.0,208.15210355987054,301.0,94.0,66.77669902912622,0.47249190938511326,0.18446601941747573,22.1,31.2,100.0,2.4,-3.131359,-4.135354,0
79,85,HAM,80.527,20.0,1.0,23.946,32.388,24.193,SOFT,23.0,Mercedes,2.0,206.16613418530352,302.0,93.0,67.62300319488818,0.48562300319488816,0.16932907348242812,22.0,31.5,95.0,1.6,-8.1747675,-5.428669,0
80,86,HAM,80.681,21.0,1.0,24.01,32.262,24.409,SOFT,24.0,Mercedes,2.0,208.38187702265373,301.0,94.0,69.06148867313915,0.4886731391585761,0.15857605177993528,22.1,31.4,79.0,1.7,-6.28005,-5.768257,0
81,87,HAM,80.562,22.0,1.0,23.97,32.328,24.264,SOFT,25.0,Mercedes,2.0,208.640522875817,302.0,92.0,68.65359477124183,0.477124183006536,0.17647058823529413,22.0,31.1,95.0,3.2,0.13492885,-21.644766,0
82,88,HAM,80.786,23.0,1.0,23.942,32.528,24.316,SOFT,26.0,Mercedes,2.0,205.43046357615893,301.0,92.0,66.80794701986756,0.46357615894039733,0.16556291390728478,22.0,30.7,76.0,1.7,-9.5449915,-6.570766,0
83,91,HAM,79.629,26.0,2.0,23.779,31.9,23.95,MEDIUM,2.0,Mercedes,4.0,208.5066225165563,303.0,95.0,66.53311258278146,0.4602649006622517,0.16556291390728478,22.0,30.9,84.0,3.2,7.5986953,-13.87024,0
84,92,HAM,79.186,27.0,2.0,23.752,31.819,23.615,MEDIUM,3.0,Mercedes,3.0,211.33783783783784,306.0,97.0,66.94256756756756,0.48986486486486486,0.17229729729729729,22.0,30.4,68.0,1.6,22.612432,19.611057,2
85,93,HAM,79.161,28.0,2.0,23.262,31.857,24.042,MEDIUM,4.0,Mercedes,2.0,210.3344262295082,334.0,97.0,66.68196721311476,0.4524590163934426,0.17704918032786884,22.1,30.4,91.0,2.0,22.234917,-28.23271,0
86,94,HAM,79.8,29.0,2.0,23.871,32.074,23.855,MEDIUM,5.0,Mercedes,2.0,208.3562091503268,301.0,96.0,63.23529411764706,0.4215686274509804,0.16666666666666666,22.1,30.5,112.0,1.6,15.752206,17.547241,2
87,95,HAM,79.292,30.0,2.0,23.683,31.794,23.815,MEDIUM,6.0,Mercedes,2.0,210.35313531353134,301.0,97.0,66.01320132013201,0.46534653465346537,0.15841584158415842,22.2,30.1,74.0,2.2,18.948011,18.935793,2
88,96,HAM,79.483,31.0,2.0,23.854,31.845,23.784,MEDIUM,7.0,Mercedes,2.0,208.93333333333334,302.0,98.0,64.63,0.4266666666666667,0.16333333333333333,22.1,30.5,43.0,2.0,16.924885,18.960093,2
89,97,HAM,79.215,32.0,2.0,23.929,31.655,23.631,MEDIUM,8.0,Mercedes,2.0,207.33892617449663,302.0,97.0,66.44630872483222,0.4597315436241611,0.16778523489932887,22.1,30.5,88.0,2.2,18.40643,17.933212,2
90,98,HAM,79.199,33.0,2.0,23.769,31.757,23.673,MEDIUM,9.0,Mercedes,2.0,210.68041237113403,301.0,97.0,66.67353951890034,0.48109965635738833,0.18213058419243985,22.1,30.6,60.0,2.2,20.010977,17.759407,2
91,99,HAM,79.028,34.0,2.0,23.705,31.66,23.663,MEDIUM,10.0,Mercedes,2.0,210.35593220338984,302.0,96.0,68.08474576271186,0.49491525423728816,0.15932203389830507,22.0,30.2,60.0,1.8,25.29558,16.402855,2
92,100,HAM,78.927,35.0,2.0,23.475,31.699,23.753,MEDIUM,11.0,Mercedes,2.0,210.27243589743588,302.0,94.0,67.81410256410257,0.47435897435897434,0.15384615384615385,22.1,30.2,68.0,1.7,25.977497,15.361015,2
