,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
595,629,STR,94.327,3.0,1.0,32.726,35.515,26.086,HARD,4.0,Aston Martin,17.0,204.29700272479565,344.0,68.0,57.89645776566758,0.24795640326975477,0.22070844686648503,26.7,33.9,128.0,4.1,3.140290258675853,1.3251286889268086,2
596,630,STR,93.947,4.0,1.0,32.409,35.638,25.9,HARD,5.0,Aston Martin,17.0,203.3846153846154,347.0,66.0,57.70879120879121,0.23626373626373626,0.21978021978021978,26.9,33.9,158.0,4.8,3.070643571611573,1.287993450314693,2
597,631,STR,93.637,5.0,1.0,32.126,35.512,25.999,HARD,6.0,Aston Martin,16.0,204.18413597733712,342.0,61.0,58.08215297450425,0.26345609065155806,0.2237960339943343,26.9,34.5,130.0,4.5,3.130692697417533,1.302631075590352,2
598,632,STR,93.834,6.0,1.0,32.292,35.64,25.902,HARD,7.0,Aston Martin,16.0,204.73504273504273,341.0,66.0,60.370370370370374,0.245014245014245,0.18803418803418803,27.0,35.2,122.0,3.7,2.5093771058938112,0.19955499136335575,2
599,633,STR,93.593,7.0,1.0,32.326,35.351,25.916,HARD,8.0,Aston Martin,16.0,204.2748538011696,342.0,66.0,59.67836257309941,0.28654970760233917,0.1871345029239766,27.3,35.6,128.0,2.2,2.6862070360579104,-0.9579090296033533,0
600,634,STR,93.663,8.0,1.0,32.107,35.559,25.997,HARD,9.0,Aston Martin,16.0,202.48830409356725,343.0,66.0,57.16959064327485,0.29239766081871343,0.20760233918128654,27.3,35.8,134.0,4.0,3.4919763196629137,-0.14048426518137663,2
601,635,STR,93.778,9.0,1.0,32.347,35.606,25.825,HARD,10.0,Aston Martin,16.0,203.48648648648648,341.0,65.0,57.024324324324326,0.2918918918918919,0.2,27.5,37.6,132.0,3.0,3.8521496739584973,-1.4699615838605515,0
602,636,STR,93.445,10.0,1.0,32.188,35.329,25.928,HARD,11.0,Aston Martin,16.0,208.34104046242774,343.0,67.0,58.947976878612714,0.28034682080924855,0.1936416184971098,27.7,37.9,107.0,3.0,2.628413504037755,-2.5897272297195806,0
603,637,STR,94.014,11.0,1.0,32.326,35.694,25.994,HARD,12.0,Aston Martin,16.0,205.44011142061282,339.0,64.0,58.47353760445682,0.25348189415041783,0.19498607242339833,27.6,36.5,137.0,3.7,3.3921838460430305,-0.8594376405086711,2
604,638,STR,93.718,12.0,1.0,32.204,35.494,26.02,HARD,13.0,Aston Martin,16.0,205.5730659025788,327.0,64.0,59.0,0.29512893982808025,0.19484240687679083,27.6,35.5,134.0,3.7,2.51539335862634,-0.4588339487340004,2
605,639,STR,93.766,13.0,1.0,32.261,35.539,25.966,HARD,14.0,Aston Martin,16.0,202.7078651685393,327.0,66.0,57.48876404494382,0.23876404494382023,0.19101123595505617,27.3,35.0,130.0,4.6,2.7450276451826565,0.7654538846445593,2
606,640,STR,93.758,14.0,1.0,32.191,35.561,26.006,HARD,15.0,Aston Martin,16.0,205.45170454545453,329.0,66.0,61.04545454545455,0.29261363636363635,0.17329545454545456,27.1,34.5,139.0,2.9,1.5673636095975798,0.475186915760612,2
607,641,STR,93.406,15.0,1.0,32.027,35.485,25.894,HARD,16.0,Aston Martin,14.0,203.47308781869688,329.0,63.0,60.963172804532576,0.28328611898017,0.19263456090651557,27.3,34.4,138.0,4.6,1.9284072038800557,0.7208915595817773,2
608,642,STR,93.442,16.0,1.0,32.122,35.453,25.867,HARD,17.0,Aston Martin,13.0,204.95965417867436,345.0,61.0,60.642651296829975,0.2910662824207493,0.207492795389049,27.1,33.7,144.0,5.4,2.070597712337958,1.3148122406928275,2
609,643,STR,93.444,17.0,1.0,32.021,35.532,25.891,HARD,18.0,Aston Martin,13.0,204.6239316239316,342.0,62.0,60.06267806267806,0.23076923076923078,0.19373219373219372,27.1,33.7,127.0,3.7,2.1979952840833157,1.1133804656963737,2
610,644,STR,93.401,18.0,1.0,32.298,35.428,25.675,HARD,19.0,Aston Martin,11.0,207.58333333333334,346.0,62.0,59.272222222222226,0.25833333333333336,0.19166666666666668,27.2,34.8,137.0,3.0,1.9688480862142241,-0.062290466565656843,2
611,645,STR,93.605,19.0,1.0,32.221,35.498,25.886,HARD,20.0,Aston Martin,10.0,206.1089918256131,332.0,63.0,62.05177111716621,0.27520435967302453,0.20435967302452315,27.2,35.0,147.0,4.8,1.6246977761847232,0.555409393306632,2
612,646,STR,93.261,20.0,1.0,32.129,35.351,25.781,HARD,21.0,Aston Martin,10.0,205.73371104815865,345.0,58.0,60.36543909348442,0.26062322946175637,0.1954674220963173,27.1,34.4,139.0,3.4,2.114079930063521,0.8156420618364053,2
613,647,STR,93.551,21.0,1.0,32.32,35.492,25.739,HARD,22.0,Aston Martin,10.0,206.6198347107438,341.0,64.0,60.14049586776859,0.23415977961432508,0.2066115702479339,27.1,34.3,113.0,3.0,2.0317393907296024,0.30356860712113476,2
614,648,STR,94.178,22.0,1.0,32.804,35.504,25.87,HARD,23.0,Aston Martin,9.0,207.01129943502823,337.0,63.0,63.32768361581921,0.2344632768361582,0.18926553672316385,27.1,35.0,113.0,5.5,1.873894496563466,0.7654387041357674,2
615,649,STR,93.1,23.0,1.0,31.63,35.296,26.174,HARD,24.0,Aston Martin,9.0,206.63841807909606,323.0,64.0,65.39265536723164,0.24858757062146894,0.2033898305084746,27.2,36.0,136.0,4.1,0.6095710777530831,0.12464234320112862,2
616,650,STR,93.811,24.0,1.0,32.352,35.432,26.027,HARD,25.0,Aston Martin,10.0,206.8935574229692,333.0,65.0,61.04201680672269,0.2605042016806723,0.21008403361344538,27.2,36.6,142.0,5.4,1.917818742371875,0.26283174364128786,2
617,651,STR,93.786,25.0,1.0,31.775,36.106,25.905,HARD,26.0,Aston Martin,11.0,204.99442896935932,335.0,62.0,63.420612813370475,0.26740947075208915,0.19220055710306408,27.4,37.1,141.0,2.4,2.6019276176131956,-0.761192690961149,0
618,652,STR,93.022,26.0,1.0,31.856,35.326,25.84,HARD,27.0,Aston Martin,11.0,207.98305084745763,341.0,61.0,60.71186440677966,0.2514124293785311,0.1864406779661017,27.5,37.2,145.0,3.0,1.6993286910048035,-1.0752821999153788,0
619,653,STR,92.999,27.0,1.0,31.754,35.341,25.904,HARD,28.0,Aston Martin,11.0,207.79190751445086,326.0,63.0,64.28901734104046,0.27167630057803466,0.17630057803468208,27.6,38.0,129.0,3.7,0.885318274270523,-1.5129945396260005,0
620,654,STR,92.626,28.0,1.0,31.857,35.06,25.709,HARD,29.0,Aston Martin,11.0,207.0028901734104,338.0,62.0,63.51156069364162,0.2630057803468208,0.19653179190751446,27.7,38.5,109.0,3.5,1.4933106520873018,-2.3621840826104785,0
621,655,STR,92.667,29.0,1.0,31.762,35.145,25.76,HARD,30.0,Aston Martin,11.0,208.76162790697674,334.0,63.0,61.133720930232556,0.2558139534883721,0.18313953488372092,27.5,37.2,152.0,4.4,0.596032964814486,-0.8667323649582998,0
622,656,STR,92.706,30.0,1.0,31.756,35.25,25.7,HARD,31.0,Aston Martin,11.0,205.97101449275362,336.0,66.0,60.47536231884058,0.25217391304347825,0.21159420289855072,27.5,36.3,145.0,3.2,1.273771647121655,-1.0155482447976314,0
623,657,STR,92.514,31.0,1.0,31.517,35.245,25.752,HARD,32.0,Aston Martin,11.0,207.15447154471545,339.0,62.0,62.34959349593496,0.2791327913279133,0.2086720867208672,27.5,36.0,160.0,4.5,0.7577582629765924,-0.4700415102372287,0
624,658,STR,92.62,32.0,1.0,31.594,35.346,25.68,HARD,33.0,Aston Martin,11.0,206.25730994152048,342.0,61.0,60.64035087719298,0.2982456140350877,0.19883040935672514,27.5,35.8,133.0,4.0,1.425963556624043,-0.39081167808907336,0
625,659,STR,94.467,33.0,1.0,32.076,36.526,25.865,HARD,34.0,Aston Martin,10.0,204.16483516483515,344.0,58.0,59.34065934065934,0.24725274725274726,0.21153846153846154,27.3,35.2,139.0,4.1,4.064353206071095,1.3752650711252847,2
626,660,STR,92.559,34.0,1.0,31.632,35.258,25.669,HARD,35.0,Aston Martin,10.0,207.6867816091954,333.0,64.0,61.60057471264368,0.2471264367816092,0.21264367816091953,27.2,34.4,145.0,4.5,0.15420563963156703,0.6594739104796522,2
627,661,STR,92.574,35.0,1.0,31.614,35.15,25.81,HARD,36.0,Aston Martin,10.0,207.98039215686273,324.0,65.0,63.87394957983193,0.25770308123249297,0.21008403361344538,27.0,34.3,128.0,3.7,-0.48445390138669564,0.8068255178277146,1
628,662,STR,92.639,36.0,1.0,31.544,35.299,25.796,HARD,37.0,Aston Martin,9.0,205.07514450867052,322.0,60.0,64.09537572254335,0.2658959537572254,0.18208092485549132,26.9,34.8,133.0,4.3,0.030901488411767583,1.7041897388454113,2
629,663,STR,92.501,37.0,1.0,31.548,35.042,25.911,HARD,38.0,Aston Martin,9.0,208.4971098265896,325.0,61.0,65.19653179190752,0.25722543352601157,0.17630057803468208,27.0,34.6,135.0,3.7,-0.8391421593337397,1.1041645573543934,1
630,664,STR,92.422,38.0,1.0,31.466,35.1,25.856,HARD,39.0,Aston Martin,8.0,206.7264705882353,323.0,64.0,63.63235294117647,0.29705882352941176,0.17941176470588235,27.0,35.3,135.0,4.6,-0.642520777935769,1.0526569471127314,1
631,665,STR,92.299,39.0,1.0,31.372,35.158,25.769,HARD,40.0,Aston Martin,8.0,209.64166666666668,324.0,65.0,64.51944444444445,0.24722222222222223,0.19166666666666668,26.9,35.5,148.0,4.3,-1.3550921580334512,0.8038380071391088,1
632,666,STR,92.24,40.0,1.0,31.313,35.227,25.7,HARD,41.0,Aston Martin,7.0,204.87252124645892,324.0,66.0,63.419263456090654,0.2719546742209632,0.19830028328611898,26.9,34.5,148.0,4.0,-0.6451572545295672,1.2896439543533198,1
633,667,STR,92.247,41.0,1.0,31.219,35.193,25.835,HARD,42.0,Aston Martin,7.0,207.60734463276836,323.0,62.0,64.17514124293785,0.2542372881355932,0.18926553672316385,26.9,34.5,154.0,4.8,-1.0941000887693528,1.8222215578966265,1
634,670,STR,90.862,44.0,2.0,30.773,34.542,25.547,MEDIUM,3.0,Aston Martin,15.0,210.38023952095807,325.0,66.0,66.4311377245509,0.23353293413173654,0.17065868263473055,26.7,33.3,158.0,4.3,-3.428851829506236,0.3487584558670329,1
635,671,STR,91.357,45.0,2.0,30.98,34.768,25.609,MEDIUM,4.0,Aston Martin,15.0,208.78323699421966,326.0,65.0,64.65606936416185,0.2138728323699422,0.18786127167630057,26.8,33.0,142.0,3.2,-1.9839311475612964,0.3721663814946257,1
636,672,STR,91.299,46.0,2.0,30.993,34.805,25.501,MEDIUM,5.0,Aston Martin,15.0,210.16379310344828,331.0,62.0,64.83908045977012,0.20689655172413793,0.1867816091954023,27.0,35.1,142.0,4.4,-1.6126472781408512,-0.4631347167950155,1
637,673,STR,91.426,47.0,2.0,31.206,34.807,25.413,MEDIUM,6.0,Aston Martin,14.0,208.34582132564842,351.0,59.0,62.711815561959654,0.25360230547550433,0.1844380403458213,27.3,34.8,126.0,5.9,-0.16645187449741639,-0.5628884265157416,0
638,674,STR,92.237,48.0,2.0,31.428,35.084,25.725,MEDIUM,7.0,Aston Martin,14.0,206.11647727272728,341.0,53.0,61.03409090909091,0.24431818181818182,0.1875,27.1,34.2,128.0,4.4,1.33584610760981,0.9902796683889351,2
639,675,STR,91.705,49.0,2.0,31.377,34.779,25.549,MEDIUM,8.0,Aston Martin,13.0,208.16666666666666,327.0,64.0,64.70175438596492,0.25146198830409355,0.18128654970760233,27.0,33.3,122.0,3.7,-1.3738430280832072,0.04062183321349016,1
640,676,STR,91.733,50.0,2.0,31.162,35.068,25.503,MEDIUM,9.0,Aston Martin,13.0,207.8081395348837,336.0,59.0,64.41569767441861,0.2063953488372093,0.16569767441860464,27.0,33.8,138.0,2.7,-0.6820010826873013,0.14861119222295918,1
641,677,STR,92.03,51.0,2.0,31.574,35.026,25.43,MEDIUM,10.0,Aston Martin,12.0,204.27683615819208,342.0,59.0,60.76836158192091,0.2062146892655367,0.18361581920903955,27.1,33.4,135.0,3.2,0.8714702634176138,0.49455232866173177,2
642,678,STR,91.513,52.0,2.0,31.103,34.785,25.625,MEDIUM,11.0,Aston Martin,12.0,208.0977011494253,319.0,65.0,65.01724137931035,0.2672413793103448,0.1839080459770115,27.0,33.4,142.0,5.0,-2.0541666121767443,0.567390307868035,1
643,679,STR,91.521,53.0,2.0,30.964,34.828,25.729,MEDIUM,12.0,Aston Martin,12.0,211.06666666666666,323.0,64.0,64.96811594202899,0.27246376811594203,0.1826086956521739,26.9,33.1,118.0,3.5,-2.208906264885956,0.39739470650992603,1
644,680,STR,91.076,54.0,2.0,30.848,34.691,25.537,MEDIUM,13.0,Aston Martin,12.0,212.9391304347826,326.0,63.0,64.9304347826087,0.2579710144927536,0.1855072463768116,26.9,32.9,136.0,4.0,-2.9978889450554718,0.3648518232526994,1
645,681,STR,90.978,55.0,2.0,30.835,34.612,25.531,MEDIUM,14.0,Aston Martin,12.0,211.44985673352434,326.0,64.0,65.3323782234957,0.2492836676217765,0.17191977077363896,27.0,32.9,126.0,4.5,-3.0301667203504565,0.30488219342415734,1
646,682,STR,90.88,56.0,2.0,30.765,34.779,25.336,MEDIUM,15.0,Aston Martin,12.0,214.66374269005848,342.0,59.0,66.39473684210526,0.1871345029239766,0.1783625730994152,27.1,32.8,154.0,3.7,-3.001697422800804,-0.17640546433484652,1
647,683,STR,91.047,57.0,2.0,30.901,34.82,25.326,MEDIUM,16.0,Aston Martin,12.0,212.64601769911505,343.0,57.0,64.77581120943952,0.23303834808259588,0.19174041297935104,27.1,33.1,136.0,3.0,-1.8484212450733806,-0.23514324496139222,1
648,685,BOT,95.623,2.0,1.0,32.818,36.478,26.327,MEDIUM,2.0,Alfa Romeo,9.0,202.36712328767123,314.0,66.0,63.37808219178082,0.5095890410958904,0.2547945205479452,26.6,33.7,124.0,3.7,3.8158289741669815,1.733829214305903,2
649,686,BOT,93.933,3.0,1.0,32.256,35.596,26.081,MEDIUM,3.0,Alfa Romeo,9.0,204.33701657458565,337.0,62.0,65.07182320441989,0.5359116022099447,0.27348066298342544,26.7,33.9,128.0,4.1,2.5410176113556275,0.5518190192632789,2
650,687,BOT,94.493,4.0,1.0,33.022,35.56,25.911,MEDIUM,4.0,Alfa Romeo,9.0,202.99727520435968,337.0,59.0,63.26158038147139,0.5040871934604905,0.2452316076294278,26.9,33.9,158.0,4.8,3.270682929565083,0.8873168192449139,2
651,688,BOT,94.177,5.0,1.0,32.313,35.921,25.943,MEDIUM,5.0,Alfa Romeo,10.0,202.26740947075209,337.0,64.0,63.030640668523674,0.5013927576601671,0.2646239554317549,26.9,34.5,130.0,4.5,3.358753005964235,0.3440025396739626,2
652,689,BOT,93.821,6.0,1.0,32.282,35.515,26.024,MEDIUM,6.0,Alfa Romeo,10.0,207.49132947976878,336.0,63.0,65.6271676300578,0.5375722543352601,0.24566473988439305,27.0,35.2,122.0,3.7,1.8759845504465622,-0.7946081214896019,0
653,690,BOT,93.67,7.0,1.0,32.07,35.488,26.112,MEDIUM,7.0,Alfa Romeo,10.0,205.4,327.0,65.0,64.38840579710146,0.5246376811594203,0.2608695652173913,27.2,35.5,147.0,3.2,2.076483477814396,-1.0349363303885954,0
654,691,BOT,93.856,8.0,1.0,32.079,35.645,26.132,MEDIUM,8.0,Alfa Romeo,10.0,203.31976744186048,318.0,63.0,67.00872093023256,0.5581395348837209,0.2005813953488372,27.3,35.8,134.0,4.0,1.76419981463896,-0.693017732492841,0
655,692,BOT,93.727,9.0,1.0,31.954,35.6,26.173,MEDIUM,9.0,Alfa Romeo,10.0,205.14713896457766,316.0,62.0,67.0599455040872,0.5422343324250681,0.20708446866485014,27.5,37.6,132.0,3.0,1.9070929850112477,-1.9283106576517142,0
656,693,BOT,93.762,10.0,1.0,32.193,35.531,26.038,MEDIUM,10.0,Alfa Romeo,10.0,206.2159090909091,319.0,64.0,64.86079545454545,0.5227272727272727,0.23295454545454544,27.7,37.9,107.0,3.0,2.4814006859381372,-2.7735871571430954,0
657,694,BOT,93.377,11.0,1.0,31.857,35.522,25.998,MEDIUM,11.0,Alfa Romeo,10.0,206.21022727272728,318.0,59.0,66.1875,0.5340909090909091,0.21306818181818182,27.6,36.5,137.0,3.7,1.5754097806685419,-1.4975517719305744,0
658,695,BOT,93.151,12.0,1.0,31.774,35.345,26.032,MEDIUM,12.0,Alfa Romeo,10.0,208.19142857142856,320.0,62.0,67.07142857142857,0.54,0.20857142857142857,27.6,35.5,134.0,3.7,0.5356901930980555,-1.591246503296203,0
659,696,BOT,93.352,13.0,1.0,31.895,35.467,25.99,MEDIUM,13.0,Alfa Romeo,10.0,203.65811965811966,320.0,66.0,65.91737891737891,0.50997150997151,0.20797720797720798,27.3,35.0,130.0,4.6,1.032312684543241,-0.46658238678333436,0
660,697,BOT,93.894,14.0,1.0,32.011,35.858,26.025,MEDIUM,14.0,Alfa Romeo,9.0,204.0625,318.0,62.0,65.74431818181819,0.5170454545454546,0.21306818181818182,27.1,34.5,139.0,2.9,1.7100589392819596,0.18582903532595235,2
661,700,BOT,92.543,17.0,2.0,31.334,35.266,25.943,HARD,2.0,Alfa Romeo,16.0,208.44857142857143,310.0,66.0,66.62571428571428,0.5428571428571428,0.2057142857142857,27.1,33.7,127.0,3.7,-1.0026128090566788,-0.4887821080241095,1
662,701,BOT,93.893,18.0,2.0,31.623,36.159,26.111,HARD,3.0,Alfa Romeo,16.0,204.4065934065934,311.0,64.0,65.42307692307692,0.5302197802197802,0.2032967032967033,27.2,34.8,137.0,3.0,1.6583098456612433,-0.18523359301072118,2
663,702,BOT,93.326,19.0,2.0,31.543,35.727,26.056,HARD,4.0,Alfa Romeo,16.0,205.11444141689373,311.0,65.0,64.63215258855585,0.5286103542234333,0.23978201634877383,27.2,35.0,147.0,4.8,1.0966562851394472,-0.14391345123849508,0
664,703,BOT,92.981,20.0,2.0,31.639,35.296,26.046,HARD,5.0,Alfa Romeo,16.0,206.56901408450705,311.0,66.0,66.1774647887324,0.5295774647887324,0.2084507042253521,27.1,34.4,139.0,3.4,-0.15035567826005242,-0.44230754973418684,0
665,704,BOT,93.112,21.0,2.0,31.591,35.391,26.13,HARD,6.0,Alfa Romeo,16.0,208.57464788732395,312.0,67.0,67.17464788732394,0.543661971830986,0.2056338028169014,27.0,34.5,125.0,4.4,-0.5742140724733855,-0.2232690891128246,1
666,705,BOT,92.876,22.0,2.0,31.673,35.173,26.03,HARD,7.0,Alfa Romeo,16.0,204.8153409090909,315.0,63.0,64.92045454545455,0.5170454545454546,0.19886363636363635,27.1,35.0,113.0,5.5,0.4640976062160247,0.21453294368688988,2
667,706,BOT,93.085,23.0,2.0,31.779,35.306,26.0,HARD,8.0,Alfa Romeo,15.0,206.07142857142858,313.0,65.0,66.93714285714286,0.5485714285714286,0.19142857142857142,27.2,36.5,117.0,4.3,0.2931956493455709,-1.1455570041452865,0
668,707,BOT,93.046,24.0,2.0,31.536,35.433,26.077,HARD,9.0,Alfa Romeo,15.0,207.38655462184875,310.0,67.0,67.19607843137256,0.5518207282913166,0.20448179271708683,27.2,36.6,142.0,5.4,-0.2677111272753368,-0.9114939656398802,0
669,708,BOT,92.901,25.0,2.0,31.527,35.335,26.039,HARD,10.0,Alfa Romeo,15.0,205.81894150417827,312.0,64.0,66.77994428969359,0.5348189415041783,0.20055710306406685,27.4,37.1,141.0,2.4,0.5325353765111313,-1.9452663929114906,0
670,709,BOT,92.851,26.0,2.0,31.566,35.267,26.018,HARD,11.0,Alfa Romeo,15.0,206.66379310344828,320.0,61.0,66.01724137931035,0.5229885057471264,0.20977011494252873,27.5,37.2,145.0,3.0,0.9208402342478336,-1.9409838037802238,0
671,710,BOT,92.797,27.0,2.0,31.517,35.291,25.989,HARD,12.0,Alfa Romeo,15.0,208.41228070175438,317.0,65.0,65.78654970760233,0.5321637426900585,0.195906432748538,27.6,38.0,129.0,3.7,0.34069655429739604,-2.5608225612848012,0
672,711,BOT,92.64,28.0,2.0,31.69,35.034,25.916,HARD,13.0,Alfa Romeo,15.0,209.00571428571428,314.0,63.0,67.24857142857142,0.54,0.2,27.7,38.5,109.0,3.5,0.19951224971906234,-3.1900772565680167,0
673,712,BOT,92.937,29.0,2.0,31.541,35.372,26.024,HARD,14.0,Alfa Romeo,15.0,206.6041055718475,316.0,67.0,65.54838709677419,0.5161290322580645,0.19941348973607037,27.5,37.2,152.0,4.4,0.2864442058941398,-1.7034288918156544,0
674,713,BOT,92.631,30.0,2.0,31.513,35.13,25.988,HARD,15.0,Alfa Romeo,15.0,206.54415954415956,317.0,65.0,66.21937321937322,0.5242165242165242,0.19658119658119658,27.4,35.9,145.0,3.7,-0.1836103574600778,-1.2829664624863417,0
675,714,BOT,92.584,31.0,2.0,31.339,35.202,26.043,HARD,16.0,Alfa Romeo,14.0,209.84806629834253,315.0,65.0,65.04143646408839,0.5165745856353591,0.17403314917127072,27.5,36.0,160.0,4.5,-0.9384393997609871,-1.0920633490350347,1
676,715,BOT,92.496,32.0,2.0,31.441,35.133,25.922,HARD,17.0,Alfa Romeo,14.0,208.4364161849711,315.0,64.0,67.21387283236994,0.5404624277456648,0.18786127167630057,27.4,35.5,144.0,3.5,-0.8910306713709548,-1.2875296035071186,0
677,716,BOT,92.575,33.0,2.0,31.352,35.198,26.025,HARD,18.0,Alfa Romeo,14.0,207.6358543417367,315.0,64.0,67.11764705882354,0.5238095238095238,0.1792717086834734,27.3,35.2,139.0,4.1,-0.8467414475526425,-0.5733862827789699,1
678,717,BOT,92.47,34.0,2.0,31.419,35.047,26.004,HARD,19.0,Alfa Romeo,13.0,211.0864553314121,314.0,67.0,66.71757925072046,0.5331412103746398,0.17579250720461095,27.2,34.4,145.0,4.5,-2.0557380696192706,-0.3927190706572845,1
679,718,BOT,92.443,35.0,2.0,31.416,35.093,25.934,HARD,20.0,Alfa Romeo,13.0,211.6498599439776,317.0,67.0,65.40336134453781,0.5238095238095238,0.1876750700280112,27.0,34.3,128.0,3.7,-1.8155414898838542,-0.25517603510793757,1
680,719,BOT,92.524,36.0,2.0,31.449,35.148,25.927,HARD,21.0,Alfa Romeo,13.0,208.66091954022988,317.0,62.0,65.3132183908046,0.5229885057471264,0.19540229885057472,26.9,34.8,133.0,4.3,-0.8711093358107616,0.48315931184737526,1
681,720,BOT,92.492,37.0,2.0,31.422,35.025,26.045,HARD,22.0,Alfa Romeo,12.0,206.42397660818713,314.0,63.0,64.28362573099415,0.5087719298245614,0.195906432748538,27.0,34.6,135.0,3.7,-0.49764285386566465,0.5301043756258655,1
682,721,BOT,92.632,38.0,2.0,31.383,35.114,26.135,HARD,23.0,Alfa Romeo,11.0,206.95689655172413,314.0,65.0,64.91091954022988,0.5028735632183908,0.1867816091954023,27.0,35.3,135.0,4.6,-0.6906675936872801,0.48326100361709157,1
683,722,BOT,92.844,39.0,2.0,31.521,35.226,26.097,HARD,24.0,Alfa Romeo,12.0,207.3,319.0,58.0,65.66666666666667,0.5166666666666667,0.20555555555555555,26.9,35.5,148.0,4.3,0.05600703931540893,0.8408561999217048,2
684,723,BOT,94.143,40.0,2.0,32.988,35.161,25.994,HARD,25.0,Alfa Romeo,12.0,205.96368715083798,324.0,67.0,64.13966480446928,0.4972067039106145,0.22346368715083798,26.9,34.5,148.0,4.0,1.0773060240816614,0.4256341855707743,2
685,724,BOT,92.777,41.0,2.0,31.321,35.396,26.06,HARD,26.0,Alfa Romeo,12.0,208.323782234957,318.0,65.0,65.63037249283667,0.5329512893982808,0.1977077363896848,26.9,34.1,144.0,2.7,-0.8346130014955994,0.45353741040742607,1
686,725,BOT,92.216,42.0,2.0,31.246,35.115,25.855,HARD,27.0,Alfa Romeo,12.0,207.56160458452723,317.0,64.0,64.63323782234957,0.5243553008595988,0.2177650429799427,26.8,33.6,148.0,4.4,-1.2717399691215916,1.1377324355013507,1
687,726,BOT,92.348,43.0,2.0,31.309,35.119,25.92,HARD,28.0,Alfa Romeo,11.0,208.7869822485207,315.0,65.0,64.67455621301775,0.5177514792899408,0.22485207100591717,26.7,33.5,159.0,4.6,-1.5777304178898521,1.4173064582223334,1
688,727,BOT,92.079,44.0,2.0,31.264,34.927,25.888,HARD,29.0,Alfa Romeo,11.0,208.9641791044776,316.0,68.0,64.27164179104477,0.5223880597014925,0.2,26.7,33.3,158.0,4.3,-2.2964187593985774,1.208969474764511,1
689,728,BOT,92.269,45.0,2.0,31.303,35.004,25.962,HARD,30.0,Alfa Romeo,11.0,207.16101694915255,317.0,62.0,64.45197740112994,0.5141242937853108,0.1807909604519774,26.8,33.0,142.0,3.2,-1.3577483962102304,1.5196563060164705,1
690,729,BOT,92.618,46.0,2.0,31.37,35.415,25.833,HARD,31.0,Alfa Romeo,11.0,206.73087818696885,318.0,64.0,65.14164305949008,0.5155807365439093,0.18696883852691218,27.0,35.1,142.0,4.4,-0.6782557783818314,0.5241728793801926,1
691,730,BOT,92.014,47.0,2.0,31.142,34.988,25.884,HARD,32.0,Alfa Romeo,11.0,209.94827586206895,317.0,65.0,66.11494252873563,0.5287356321839081,0.19540229885057472,27.3,34.8,126.0,5.9,-1.8806291862892528,-0.07425503632308685,1
692,731,BOT,92.427,48.0,2.0,31.217,35.234,25.976,HARD,33.0,Alfa Romeo,11.0,208.13390313390315,315.0,65.0,66.05128205128206,0.5327635327635327,0.19658119658119658,27.1,34.2,128.0,4.4,-1.2979491410732917,0.49095124271914686,1
693,732,BOT,92.35,49.0,2.0,31.235,35.176,25.939,HARD,34.0,Alfa Romeo,11.0,208.41159420289856,319.0,64.0,66.25797101449275,0.5362318840579711,0.17681159420289855,27.0,33.3,122.0,3.7,-1.6073444168728017,0.8158804450747343,1
694,733,BOT,93.074,50.0,2.0,31.206,35.626,26.242,HARD,35.0,Alfa Romeo,12.0,206.65811965811966,318.0,56.0,65.97720797720798,0.5185185185185185,0.19658119658119658,27.0,33.8,138.0,2.7,0.3234655381396877,1.6195318509720937,2
695,734,BOT,92.997,51.0,2.0,31.823,34.922,26.252,HARD,36.0,Alfa Romeo,13.0,202.94117647058823,322.0,60.0,62.9187675070028,0.49019607843137253,0.22408963585434175,27.1,33.4,135.0,3.2,1.0999943447485292,1.5015866771358561,2
696,735,BOT,92.793,52.0,2.0,31.775,35.053,25.965,HARD,37.0,Alfa Romeo,13.0,206.3484419263456,331.0,65.0,62.50991501416431,0.48725212464589235,0.21529745042492918,27.0,33.4,142.0,5.0,-0.07783501559821594,1.3312850025961038,2
697,736,BOT,92.855,53.0,2.0,31.495,35.426,25.934,HARD,38.0,Alfa Romeo,13.0,210.3380681818182,318.0,61.0,64.15625,0.5255681818181818,0.20170454545454544,26.9,33.1,118.0,3.5,-0.842053648694118,1.4428563701939894,1
698,737,BOT,92.188,54.0,2.0,31.194,35.094,25.9,HARD,39.0,Alfa Romeo,13.0,211.67142857142858,319.0,63.0,65.72571428571429,0.54,0.21714285714285714,26.9,32.9,136.0,4.0,-2.1180023188585517,1.1043054527211547,1
699,738,BOT,92.063,55.0,2.0,31.049,35.111,25.903,HARD,40.0,Alfa Romeo,13.0,210.94857142857143,320.0,62.0,65.89428571428572,0.5428571428571428,0.19714285714285715,27.0,32.9,126.0,4.5,-2.140777809052249,1.2046765879896546,1
700,739,BOT,91.838,56.0,2.0,30.914,34.975,25.949,HARD,41.0,Alfa Romeo,13.0,209.03498542274053,318.0,63.0,67.10204081632654,0.5276967930029155,0.20408163265306123,27.1,32.8,154.0,3.7,-2.327936612768232,0.9128531711944315,1
