,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
44,73,GAS,100.439,12.0,1.0,29.013,43.135,28.291,302.0,267.0,244.0,291.0,MEDIUM,12.0,Alpine,11.0,175.18852459016392,304.0,60.0,55.89071038251366,0.4016393442622951,0.25136612021857924,30.0,36.8,181.0,1.5,-11.365344616852553,-12.649286896455772,1
45,75,GAS,100.627,14.0,1.0,28.995,43.371,28.261,307.0,268.0,243.0,292.0,MEDIUM,14.0,Alpine,11.0,174.05585106382978,309.0,59.0,55.91755319148936,0.39095744680851063,0.23670212765957446,30.1,36.4,156.0,1.2,11.146278414820703,-22.138780059770934,1
46,76,GAS,100.602,15.0,1.0,29.043,43.354,28.205,305.0,267.0,245.0,291.0,MEDIUM,15.0,Alpine,11.0,172.10512129380055,307.0,60.0,55.99191374663073,0.3881401617250674,0.2587601078167116,30.1,36.4,160.0,1.6,5.953818460002773,-18.212436165030862,1
47,77,GAS,100.929,16.0,1.0,29.386,43.401,28.142,303.0,266.0,245.0,293.0,MEDIUM,16.0,Alpine,11.0,173.87532467532466,305.0,60.0,57.97922077922078,0.4025974025974026,0.23116883116883116,30.1,36.4,173.0,1.6,-6.491896542602989,-14.055415500217835,1
48,78,GAS,100.673,17.0,1.0,29.197,43.202,28.274,302.0,267.0,243.0,292.0,MEDIUM,17.0,Alpine,11.0,174.4750656167979,304.0,60.0,56.028871391076116,0.3884514435695538,0.2335958005249344,30.1,36.5,189.0,1.2,-20.920829689474314,-11.754667163150263,1
49,84,GAS,103.344,23.0,2.0,29.32,44.439,29.585,297.0,266.0,242.0,285.0,HARD,3.0,Alpine,11.0,167.07272727272726,298.0,54.0,55.97922077922078,0.36103896103896105,0.24935064935064935,30.0,36.0,160.0,1.6,16.365238456352454,-8.580327029231835,0
50,85,GAS,102.407,24.0,2.0,29.448,44.111,28.848,291.0,259.0,246.0,282.0,HARD,4.0,Alpine,11.0,170.34455958549222,293.0,60.0,55.696891191709845,0.3860103626943005,0.25906735751295334,29.9,36.1,166.0,1.5,10.72364029567501,4.615171408055354,0
51,86,GAS,101.048,25.0,2.0,29.149,43.468,28.431,303.0,268.0,245.0,284.0,HARD,5.0,Alpine,11.0,170.84782608695653,309.0,61.0,53.33967391304348,0.3532608695652174,0.25815217391304346,29.9,36.0,171.0,1.7,0.969259923752496,-17.763079940627886,1
52,87,GAS,100.92,26.0,2.0,28.963,43.437,28.52,308.0,271.0,247.0,292.0,HARD,6.0,Alpine,11.0,172.95348837209303,309.0,56.0,56.90956072351421,0.3875968992248062,0.23255813953488372,29.8,36.0,161.0,1.2,7.653760248635908,-24.303968932520167,1
53,88,GAS,100.396,27.0,2.0,29.014,43.193,28.189,315.0,269.0,246.0,295.0,HARD,7.0,Alpine,11.0,172.57760814249363,316.0,58.0,55.41984732824427,0.3944020356234097,0.24681933842239187,29.9,36.1,167.0,1.7,1.0245079169852376,-32.6945945750394,1
54,90,GAS,101.706,29.0,2.0,29.071,44.09,28.545,309.0,267.0,245.0,296.0,HARD,9.0,Alpine,11.0,171.85194805194806,311.0,59.0,54.885714285714286,0.37662337662337664,0.24415584415584415,30.0,35.7,189.0,1.6,-20.542625524309635,-24.034084907584834,1
55,91,GAS,100.28,30.0,2.0,29.215,43.026,28.039,305.0,269.0,246.0,293.0,HARD,10.0,Alpine,11.0,174.38829787234042,306.0,64.0,56.398936170212764,0.39095744680851063,0.23138297872340424,30.0,35.9,181.0,1.0,-11.81770193634156,-17.516550822727314,1
56,92,GAS,99.974,31.0,2.0,29.103,42.73,28.141,306.0,269.0,244.0,294.0,HARD,11.0,Alpine,11.0,173.952,307.0,61.0,54.616,0.392,0.25866666666666666,30.0,35.9,188.0,0.8,-19.05042140032709,-18.73816961925661,1
57,95,GAS,101.321,34.0,2.0,28.907,44.135,28.279,315.0,269.0,246.0,292.0,HARD,14.0,Alpine,11.0,174.224,316.0,56.0,55.696,0.39466666666666667,0.2613333333333333,30.0,35.9,153.0,1.5,12.96732735645179,-33.18252267838522,1
58,97,GAS,99.965,36.0,2.0,29.393,42.745,27.827,311.0,260.0,246.0,290.0,HARD,16.0,Alpine,10.0,178.71195652173913,313.0,62.0,59.58423913043478,0.4375,0.23641304347826086,29.9,35.4,180.0,1.7,-17.104564723449215,-21.999726036427475,1
59,98,GAS,100.508,37.0,2.0,29.177,43.022,28.309,287.0,261.0,247.0,279.0,HARD,17.0,Alpine,10.0,172.49864498644988,287.0,58.0,56.12737127371274,0.3983739837398374,0.23306233062330622,29.9,35.3,165.0,1.7,5.190755150111743,13.9472727853238,0
60,99,GAS,101.261,38.0,2.0,29.077,43.842,28.342,308.0,270.0,245.0,293.0,HARD,18.0,Alpine,10.0,172.32105263157894,310.0,58.0,55.410526315789475,0.3763157894736842,0.25263157894736843,29.8,35.5,168.0,2.2,-4.210783131974714,-22.110897851706223,1
