,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,dim1,dim2,tsne_clusters_id
84,144,PER,78.45,5.0,1.0,22.335,25.174,30.941,247.0,276.0,292.0,336.0,HARD,5.0,Red Bull Racing,12.0,15.783823,17.718546,0.0
85,145,PER,78.734,6.0,1.0,22.484,25.242,31.008,246.0,279.0,291.0,334.0,HARD,6.0,Red Bull Racing,12.0,8.589866,-5.581317,1.0
86,148,PER,78.635,9.0,1.0,22.274,25.019,31.342,246.0,279.0,291.0,335.0,HARD,9.0,Red Bull Racing,12.0,5.297903,-13.316163,1.0
87,149,PER,79.279,10.0,1.0,22.572,25.549,31.158,247.0,278.0,293.0,334.0,HARD,10.0,Red Bull Racing,12.0,9.80848,-5.4755054,1.0
88,150,PER,78.748,11.0,1.0,22.357,25.287,31.104,245.0,279.0,293.0,334.0,HARD,11.0,Red Bull Racing,11.0,10.206755,-3.2259128,1.0
89,156,PER,79.091,17.0,1.0,22.476,25.326,31.289,248.0,275.0,280.0,310.0,HARD,17.0,Red Bull Racing,6.0,10.071744,-6.5256495,1.0
90,157,PER,77.813,18.0,1.0,21.796,24.926,31.091,247.0,276.0,280.0,309.0,HARD,18.0,Red Bull Racing,6.0,11.504595,-4.488091,1.0
91,158,PER,77.754,19.0,1.0,21.931,24.775,31.048,245.0,276.0,278.0,308.0,HARD,19.0,Red Bull Racing,6.0,7.9443135,-5.9615607,1.0
92,159,PER,77.725,20.0,1.0,21.751,24.88,31.094,246.0,275.0,278.0,307.0,HARD,20.0,Red Bull Racing,6.0,10.93975,-5.135847,1.0
93,160,PER,77.406,21.0,1.0,21.605,24.714,31.087,247.0,276.0,277.0,308.0,HARD,21.0,Red Bull Racing,6.0,30.645252,10.56021,1.0
94,161,PER,77.701,22.0,1.0,21.732,24.807,31.162,245.0,272.0,279.0,306.0,HARD,22.0,Red Bull Racing,6.0,38.066647,-0.012197722,1.0
95,163,PER,77.435,24.0,1.0,21.745,24.651,31.039,244.0,277.0,278.0,306.0,HARD,24.0,Red Bull Racing,6.0,32.69192,7.300291,1.0
96,164,PER,77.545,25.0,1.0,21.647,24.742,31.156,247.0,274.0,278.0,305.0,HARD,25.0,Red Bull Racing,6.0,33.027756,-5.761172,1.0
97,165,PER,77.495,26.0,1.0,21.616,24.81,31.069,246.0,275.0,279.0,307.0,HARD,26.0,Red Bull Racing,6.0,37.097473,-0.46697795,1.0
98,167,PER,77.642,28.0,1.0,21.707,24.895,31.04,245.0,276.0,278.0,306.0,HARD,28.0,Red Bull Racing,6.0,37.244164,0.73000336,1.0
99,170,PER,77.742,31.0,1.0,21.654,24.79,31.298,245.0,277.0,280.0,305.0,HARD,31.0,Red Bull Racing,6.0,37.15709,0.17065959,1.0
