,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
46,62,VER,99.61,63.0,2.0,26.537,47.112,25.961,140.0,118.0,254.0,264.0,INTERMEDIATE,8.0,Red Bull Racing,1.0,116.7597911227154,264.0,36.0,28.30809399477807,0.12532637075718014,0.29765013054830286,23.5,28.4,132.0,1.3,-5.079502911848302,83.59003136989551,0
47,63,VER,98.364,64.0,2.0,26.081,46.953,25.33,143.0,132.0,256.0,266.0,INTERMEDIATE,9.0,Red Bull Racing,1.0,120.71159029649596,267.0,37.0,29.40431266846361,0.12398921832884097,0.29380053908355797,23.1,27.7,145.0,1.7,11.634342374170748,69.82481746462642,0
48,64,VER,97.16,65.0,2.0,25.762,46.617,24.781,145.0,138.0,255.0,265.0,INTERMEDIATE,10.0,Red Bull Racing,1.0,121.35185185185185,268.0,37.0,30.494708994708994,0.14285714285714285,0.29894179894179895,23.0,27.2,141.0,1.6,6.805052911949743,64.22896548013209,0
49,66,VER,92.921,67.0,2.0,24.664,45.275,22.982,148.0,140.0,259.0,265.0,INTERMEDIATE,12.0,Red Bull Racing,1.0,125.94166666666666,265.0,37.0,33.66111111111111,0.15555555555555556,0.2916666666666667,23.2,27.3,142.0,1.7,7.678273310267534,58.98833586301891,0
50,67,VER,93.659,68.0,2.0,24.462,45.428,23.769,149.0,133.0,258.0,267.0,INTERMEDIATE,13.0,Red Bull Racing,1.0,126.35919540229885,270.0,37.0,32.077586206896555,0.15517241379310345,0.3275862068965517,23.1,27.4,152.0,1.7,22.0647249765798,61.217995395420964,0
51,69,VER,91.244,70.0,2.0,24.246,43.908,23.09,146.0,150.0,258.0,264.0,INTERMEDIATE,15.0,Red Bull Racing,1.0,128.09941520467837,267.0,37.0,33.90643274853801,0.16666666666666666,0.28654970760233917,23.4,28.1,151.0,1.6,18.969688671298346,52.52496722601547,0
52,70,VER,90.363,71.0,2.0,24.39,43.707,22.266,154.0,152.0,260.0,266.0,INTERMEDIATE,16.0,Red Bull Racing,1.0,131.01492537313433,269.0,38.0,34.14328358208955,0.16716417910447762,0.3044776119402985,23.5,28.2,140.0,1.7,6.639783772653282,44.473424817721245,0
53,71,VER,90.402,72.0,2.0,23.566,44.437,22.399,153.0,154.0,260.0,267.0,INTERMEDIATE,17.0,Red Bull Racing,1.0,129.2212389380531,269.0,37.0,35.094395280235986,0.17404129793510326,0.31268436578171094,23.6,29.0,137.0,2.0,2.898736842084124,43.98644971075271,0
54,72,VER,88.386,73.0,2.0,23.253,42.926,22.207,156.0,160.0,260.0,265.0,INTERMEDIATE,18.0,Red Bull Racing,1.0,135.65781710914453,268.0,38.0,36.97935103244838,0.19469026548672566,0.29793510324483774,23.6,29.2,136.0,2.0,0.8778132749799056,36.6020021762193,0
55,73,VER,86.864,74.0,2.0,23.03,42.003,21.831,167.0,165.0,259.0,264.0,INTERMEDIATE,19.0,Red Bull Racing,1.0,136.32515337423314,266.0,39.0,39.39877300613497,0.21779141104294478,0.294478527607362,23.8,30.0,138.0,1.3,3.8852691794555967,26.395706623759356,0
56,74,VER,85.518,75.0,2.0,22.254,41.506,21.758,174.0,170.0,260.0,265.0,INTERMEDIATE,20.0,Red Bull Racing,1.0,136.49382716049382,269.0,39.0,38.6820987654321,0.23148148148148148,0.2962962962962963,23.8,30.0,125.0,1.1,-11.085635906391799,17.538297463379006,1
57,75,VER,85.316,76.0,2.0,22.131,41.454,21.731,178.0,173.0,260.0,267.0,INTERMEDIATE,21.0,Red Bull Racing,1.0,139.746875,271.0,38.0,41.8125,0.259375,0.275,23.8,30.3,146.0,1.5,15.452471800717033,11.32955238105168,1
58,77,VER,85.201,78.0,2.0,22.353,40.652,22.196,162.0,173.0,250.0,266.0,INTERMEDIATE,23.0,Red Bull Racing,1.0,137.7371601208459,268.0,39.0,36.948640483383684,0.2175226586102719,0.3293051359516616,24.0,30.7,144.0,1.3,14.397175652800613,24.902501628671594,0
59,79,GAS,80.636,2.0,1.0,21.35,37.855,21.431,183.0,176.0,257.0,278.0,HARD,2.0,Alpine,7.0,147.00316455696202,281.0,43.0,44.93354430379747,0.23417721518987342,0.2721518987341772,25.2,43.1,48.0,1.0,-87.11606772452875,-1.0907430290500661,2
60,80,GAS,80.282,3.0,1.0,21.121,37.704,21.457,181.0,180.0,262.0,279.0,HARD,3.0,Alpine,7.0,143.57615894039736,282.0,45.0,42.94701986754967,0.25496688741721857,0.2847682119205298,25.3,42.8,18.0,1.0,-116.46807726578216,-2.035441163409294,2
61,81,GAS,79.577,4.0,1.0,20.966,37.533,21.078,187.0,182.0,261.0,279.0,HARD,4.0,Alpine,7.0,149.93150684931507,280.0,44.0,45.94178082191781,0.2876712328767123,0.2773972602739726,25.4,42.8,115.0,1.0,-21.748092415706573,-6.364099255911439,1
62,82,GAS,78.893,5.0,1.0,20.723,37.119,21.051,190.0,184.0,261.0,279.0,HARD,5.0,Alpine,7.0,150.29194630872485,281.0,44.0,46.60738255033557,0.28187919463087246,0.2751677852348993,25.5,42.4,161.0,1.3,32.6432543287624,-7.085283391031953,1
63,83,GAS,78.842,6.0,1.0,20.676,37.099,21.067,192.0,183.0,257.0,279.0,HARD,6.0,Alpine,7.0,152.07744107744108,282.0,46.0,47.71043771043771,0.2962962962962963,0.25252525252525254,25.4,41.6,76.0,0.8,-59.24836770185667,-12.696061271694804,2
64,84,GAS,78.604,7.0,1.0,20.648,36.798,21.158,193.0,183.0,257.0,279.0,HARD,7.0,Alpine,7.0,149.9078947368421,283.0,43.0,47.55592105263158,0.28289473684210525,0.25,25.4,41.4,50.0,0.6,-84.3252769574224,-15.134582881220812,2
65,85,GAS,79.317,8.0,1.0,20.688,37.19,21.439,196.0,185.0,262.0,278.0,HARD,8.0,Alpine,7.0,148.1986531986532,280.0,44.0,46.06060606060606,0.26936026936026936,0.265993265993266,25.4,40.9,359.0,0.8,227.49666890112707,-13.398988248496433,1
66,87,GAS,78.31,10.0,1.0,20.726,36.677,20.907,195.0,187.0,256.0,279.0,HARD,10.0,Alpine,7.0,150.08783783783784,281.0,46.0,45.317567567567565,0.28378378378378377,0.25,25.5,40.9,137.0,2.2,2.7558747679632445,-14.837560833625371,1
67,88,GAS,78.367,11.0,1.0,20.701,36.865,20.801,194.0,185.0,257.0,278.0,HARD,11.0,Alpine,7.0,151.7190635451505,281.0,44.0,47.63879598662207,0.30434782608695654,0.25752508361204013,25.4,40.2,142.0,1.2,9.342542972241866,-13.62924921345599,1
68,90,GAS,77.713,13.0,1.0,20.396,36.581,20.736,196.0,189.0,258.0,278.0,HARD,13.0,Alpine,7.0,153.7206896551724,283.0,45.0,49.289655172413795,0.31724137931034485,0.25517241379310346,25.4,40.1,136.0,0.6,1.8967281862561836,-19.24760584017301,1
69,92,GAS,78.284,15.0,1.0,20.527,36.719,21.038,198.0,184.0,255.0,279.0,HARD,15.0,Alpine,7.0,151.78716216216216,282.0,42.0,48.37837837837838,0.30405405405405406,0.26013513513513514,25.3,39.9,148.0,0.8,16.237057753507145,-17.518645580018234,1
70,93,GAS,78.298,16.0,1.0,20.492,36.99,20.816,195.0,186.0,255.0,279.0,HARD,16.0,Alpine,7.0,152.247491638796,282.0,46.0,48.19063545150502,0.30434782608695654,0.2508361204013378,25.3,39.5,129.0,0.8,-5.491677610648181,-17.695794893126337,1
71,94,GAS,77.99,17.0,1.0,20.54,36.697,20.753,200.0,189.0,256.0,278.0,HARD,17.0,Alpine,7.0,151.83946488294313,283.0,46.0,46.94983277591973,0.3177257525083612,0.2608695652173913,25.3,39.5,168.0,0.8,38.22336213472348,-21.69955772716451,1
72,95,GAS,78.453,18.0,1.0,20.445,36.986,21.022,199.0,190.0,257.0,279.0,HARD,18.0,Alpine,7.0,152.3793103448276,283.0,46.0,45.91379310344828,0.3103448275862069,0.2689655172413793,25.2,39.8,145.0,0.8,12.74512279686937,-21.91967481709988,1
73,96,GAS,78.109,19.0,1.0,20.476,36.707,20.926,197.0,189.0,257.0,279.0,HARD,19.0,Alpine,7.0,153.1160409556314,283.0,45.0,48.28327645051195,0.32081911262798635,0.2525597269624573,25.3,39.9,132.0,0.6,-1.7895902150570095,-21.69165832872783,1
74,97,GAS,78.587,20.0,1.0,20.564,36.984,21.039,193.0,187.0,256.0,279.0,HARD,20.0,Alpine,7.0,150.84590163934425,283.0,44.0,46.87213114754098,0.30491803278688523,0.26885245901639343,25.3,39.9,142.0,1.2,9.441268262585808,-16.844550996505486,1
75,98,GAS,77.81,21.0,1.0,20.453,36.637,20.72,201.0,189.0,257.0,279.0,HARD,21.0,Alpine,7.0,153.13286713286712,283.0,45.0,47.54895104895105,0.3076923076923077,0.26223776223776224,25.3,39.7,91.0,2.0,-42.0110981251136,-26.449775008855568,2
76,99,GAS,78.213,22.0,1.0,20.473,36.948,20.792,200.0,189.0,257.0,279.0,HARD,22.0,Alpine,7.0,151.15436241610738,282.0,46.0,48.25167785234899,0.31543624161073824,0.2550335570469799,25.4,39.1,125.0,1.6,-8.788583940679343,-24.434018835906674,1
77,100,GAS,77.942,23.0,1.0,20.514,36.707,20.721,199.0,189.0,256.0,279.0,HARD,23.0,Alpine,7.0,151.22837370242215,283.0,45.0,47.47404844290657,0.31141868512110726,0.2629757785467128,25.3,39.1,151.0,1.2,19.282611644485733,-23.071215298733964,1
78,101,GAS,77.577,24.0,1.0,20.258,36.65,20.669,202.0,188.0,257.0,280.0,HARD,24.0,Alpine,7.0,150.08813559322033,284.0,43.0,47.14915254237288,0.3016949152542373,0.2542372881355932,25.4,39.0,141.0,1.1,8.49471315514656,-25.535187300445024,1
79,102,GAS,77.54,25.0,1.0,20.314,36.597,20.629,201.0,191.0,256.0,279.0,HARD,25.0,Alpine,7.0,153.3481228668942,282.0,45.0,49.84300341296928,0.3242320819112628,0.2525597269624573,25.4,39.0,140.0,1.5,7.26827037406839,-27.797733804639037,1
80,104,GAS,78.012,27.0,1.0,20.343,36.879,20.79,199.0,189.0,256.0,280.0,HARD,27.0,Alpine,7.0,151.93939393939394,284.0,43.0,46.25252525252525,0.3063973063973064,0.25252525252525254,25.3,38.8,131.0,0.6,-2.0820252829669075,-25.738212270828253,1
81,105,GAS,77.285,28.0,1.0,20.232,36.519,20.534,200.0,191.0,256.0,279.0,HARD,28.0,Alpine,7.0,154.61433447098977,284.0,45.0,49.218430034129696,0.33447098976109213,0.2627986348122867,25.4,39.1,158.0,1.2,27.214253794435013,-27.904199186142097,1
82,106,GAS,77.373,29.0,1.0,20.21,36.593,20.57,197.0,192.0,256.0,279.0,HARD,29.0,Alpine,7.0,154.2925170068027,284.0,45.0,49.89795918367347,0.3333333333333333,0.24149659863945577,25.4,38.9,166.0,0.8,35.510103059528724,-26.761348945614,1
83,107,GAS,77.083,30.0,1.0,20.158,36.385,20.54,202.0,191.0,256.0,279.0,HARD,30.0,Alpine,7.0,152.73972602739727,284.0,45.0,49.95205479452055,0.3219178082191781,0.25,25.5,38.8,81.0,1.1,-51.095019080044715,-32.6642904087221,2
84,108,GAS,78.015,31.0,1.0,20.233,36.772,21.01,200.0,190.0,255.0,279.0,HARD,31.0,Alpine,6.0,153.38255033557047,282.0,44.0,48.942953020134226,0.3221476510067114,0.25838926174496646,25.6,38.6,168.0,0.8,37.46841558509468,-28.11146178178186,1
85,109,GAS,77.384,32.0,1.0,20.253,36.464,20.667,202.0,192.0,256.0,279.0,HARD,32.0,Alpine,5.0,154.18727915194347,284.0,43.0,48.003533568904594,0.33568904593639576,0.27208480565371024,25.6,38.4,137.0,1.0,4.404869534451558,-32.58159670610298,1
86,111,GAS,77.207,34.0,1.0,20.214,36.406,20.587,203.0,192.0,256.0,278.0,HARD,34.0,Alpine,4.0,152.01683501683502,283.0,44.0,50.0942760942761,0.3400673400673401,0.24915824915824916,25.5,38.4,147.0,1.2,15.294803919938891,-33.84527783393063,1
87,115,GAS,77.556,38.0,1.0,20.106,36.644,20.806,207.0,191.0,256.0,280.0,HARD,38.0,Alpine,4.0,151.4047619047619,284.0,45.0,49.43877551020408,0.3299319727891156,0.24149659863945577,25.3,37.5,140.0,1.3,8.167115965718134,-38.76741691334145,1
88,116,GAS,77.102,39.0,1.0,20.107,36.421,20.574,205.0,192.0,256.0,280.0,HARD,39.0,Alpine,4.0,154.263698630137,284.0,42.0,50.25342465753425,0.3424657534246575,0.2636986301369863,25.3,36.8,158.0,1.2,27.330403175189783,-38.02604628526841,1
