,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
520,0 days 02:13:34.520000,BOT,77,0 days 00:01:52.129000,37.0,3.0,,,0 days 00:00:32.449000,0 days 00:00:49.427000,0 days 00:00:30.253000,0 days 02:12:14.853000,0 days 02:13:04.280000,0 days 02:13:34.533000,311.0,186.0,211.0,,False,MEDIUM,13.0,True,Alfa Romeo,0 days 02:11:42.391000,2023-07-30 14:12:43.610,1,12.0,False,,False,True
521,0 days 02:15:26.597000,BOT,77,0 days 00:01:52.077000,38.0,3.0,,,0 days 00:00:32.353000,0 days 00:00:49.333000,0 days 00:00:30.391000,0 days 02:14:06.886000,0 days 02:14:56.219000,0 days 02:15:26.610000,312.0,188.0,209.0,309.0,False,MEDIUM,14.0,True,Alfa Romeo,0 days 02:13:34.520000,2023-07-30 14:14:35.739,1,12.0,False,,False,True
522,0 days 02:17:18.993000,BOT,77,0 days 00:01:52.396000,39.0,3.0,,,0 days 00:00:32.329000,0 days 00:00:49.689000,0 days 00:00:30.378000,0 days 02:15:58.939000,0 days 02:16:48.628000,0 days 02:17:19.006000,313.0,183.0,209.0,307.0,False,MEDIUM,15.0,True,Alfa Romeo,0 days 02:15:26.597000,2023-07-30 14:16:27.816,1,12.0,False,,False,True
523,0 days 02:19:11.337000,BOT,77,0 days 00:01:52.344000,40.0,3.0,,,0 days 00:00:32.460000,0 days 00:00:49.467000,0 days 00:00:30.417000,0 days 02:17:51.466000,0 days 02:18:40.933000,0 days 02:19:11.350000,310.0,185.0,210.0,309.0,False,MEDIUM,16.0,True,Alfa Romeo,0 days 02:17:18.993000,2023-07-30 14:18:20.212,1,12.0,False,,False,True
524,0 days 02:21:03.700000,BOT,77,0 days 00:01:52.363000,41.0,3.0,,,0 days 00:00:32.420000,0 days 00:00:49.504000,0 days 00:00:30.439000,0 days 02:19:43.770000,0 days 02:20:33.274000,0 days 02:21:03.713000,308.0,186.0,209.0,,False,MEDIUM,17.0,True,Alfa Romeo,0 days 02:19:11.337000,2023-07-30 14:20:12.556,1,12.0,False,,False,True
525,0 days 02:22:56.082000,BOT,77,0 days 00:01:52.382000,42.0,3.0,,,0 days 00:00:32.475000,0 days 00:00:49.399000,0 days 00:00:30.508000,0 days 02:21:36.188000,0 days 02:22:25.587000,0 days 02:22:56.095000,309.0,186.0,211.0,,False,MEDIUM,18.0,True,Alfa Romeo,0 days 02:21:03.700000,2023-07-30 14:22:04.919,1,12.0,False,,False,True
526,0 days 02:24:48.252000,BOT,77,0 days 00:01:52.170000,43.0,3.0,,,0 days 00:00:32.375000,0 days 00:00:49.390000,0 days 00:00:30.405000,0 days 02:23:28.470000,0 days 02:24:17.860000,0 days 02:24:48.265000,310.0,182.0,213.0,308.0,False,MEDIUM,19.0,True,Alfa Romeo,0 days 02:22:56.082000,2023-07-30 14:23:57.301,1,12.0,False,,False,True
527,0 days 02:26:40.486000,BOT,77,0 days 00:01:52.234000,44.0,3.0,,,0 days 00:00:32.365000,0 days 00:00:49.590000,0 days 00:00:30.279000,0 days 02:25:20.630000,0 days 02:26:10.220000,0 days 02:26:40.499000,309.0,189.0,212.0,309.0,False,MEDIUM,20.0,True,Alfa Romeo,0 days 02:24:48.252000,2023-07-30 14:25:49.471,1,12.0,False,,False,True
528,0 days 01:04:46.766000,ZHO,24,0 days 00:02:01.921000,1.0,1.0,,,,0 days 00:00:52.342000,0 days 00:00:30.465000,,0 days 01:04:16.410000,0 days 01:04:46.894000,327.0,194.0,210.0,264.0,False,SOFT,1.0,True,Alfa Romeo,0 days 01:02:44.614000,2023-07-30 13:03:45.833,1,15.0,False,,False,False
529,0 days 01:06:42.695000,ZHO,24,0 days 00:01:55.929000,2.0,1.0,,,0 days 00:00:32.086000,0 days 00:00:53.161000,0 days 00:00:30.682000,0 days 01:05:18.840000,0 days 01:06:12.001000,0 days 01:06:42.683000,332.0,187.0,210.0,316.0,True,SOFT,2.0,True,Alfa Romeo,0 days 01:04:46.766000,2023-07-30 13:05:47.985,2,14.0,False,,False,True
