,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,dim1,dim2,tsne_clusters_id
79,121.0,LEC,110.726,34.0,3.0,32.114,48.475,30.137,300.0,196.0,211.0,310.0,SOFT,6.0,Ferrari,3.0,15.4887295,13.518741,1
80,122.0,LEC,111.267,35.0,3.0,32.329,48.694,30.244,299.0,193.0,210.0,308.0,SOFT,7.0,Ferrari,3.0,-11.049532,-15.7968235,2
81,125.0,LEC,111.312,38.0,3.0,32.16,49.004,30.148,310.0,190.0,212.0,307.0,SOFT,10.0,Ferrari,3.0,15.544501,14.276232,1
82,126.0,LEC,110.919,39.0,3.0,32.149,48.634,30.136,302.0,195.0,210.0,309.0,SOFT,11.0,Ferrari,3.0,-18.039356,-9.879174,2
83,127.0,LEC,111.833,40.0,3.0,32.299,49.136,30.398,291.0,191.0,213.0,308.0,SOFT,12.0,Ferrari,3.0,-6.1666937,-13.802876,2
84,128.0,LEC,112.252,41.0,3.0,32.216,49.615,30.421,297.0,190.0,212.0,309.0,SOFT,13.0,Ferrari,3.0,15.783823,17.718546,0
85,131.0,LEC,113.706,44.0,3.0,32.56,50.379,30.767,307.0,192.0,189.0,307.0,SOFT,16.0,Ferrari,3.0,8.589866,-5.581317,1
86,135.0,HAM,112.506,4.0,1.0,31.921,50.337,30.248,322.0,185.0,210.0,308.0,SOFT,4.0,Mercedes,3.0,5.297903,-13.316163,1
87,136.0,HAM,112.717,5.0,1.0,32.076,50.19,30.451,309.0,186.0,208.0,310.0,SOFT,5.0,Mercedes,3.0,9.80848,-5.4755054,1
88,137.0,HAM,113.813,6.0,1.0,32.453,51.017,30.343,307.0,187.0,209.0,309.0,SOFT,6.0,Mercedes,4.0,10.206755,-3.2259128,1
89,139.0,HAM,113.276,8.0,1.0,32.548,50.037,30.691,314.0,174.0,208.0,307.0,SOFT,8.0,Mercedes,4.0,10.071744,-6.5256495,1
90,140.0,HAM,113.472,9.0,1.0,32.465,50.318,30.689,309.0,187.0,208.0,308.0,SOFT,9.0,Mercedes,4.0,11.504595,-4.488091,1
91,145.0,HAM,111.523,14.0,2.0,31.915,49.468,30.14,306.0,193.0,212.0,308.0,MEDIUM,2.0,Mercedes,4.0,7.9443135,-5.9615607,1
