,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,dim1,dim2,tsne_clusters_id
57,100,NOR,84.289,31.0,2.0,30.519,30.053,23.717,281.0,242.0,245.0,289.0,HARD,14.0,McLaren,2.0,8.728356,-2.667016,2
58,102,NOR,84.297,33.0,2.0,30.439,30.12,23.738,281.0,241.0,245.0,288.0,HARD,16.0,McLaren,2.0,9.28397,-3.0441937,2
59,106,NOR,84.419,37.0,2.0,30.486,30.122,23.811,281.0,242.0,245.0,291.0,HARD,20.0,McLaren,2.0,7.8881097,-2.747852,2
60,109,NOR,84.797,40.0,2.0,30.732,30.082,23.983,282.0,240.0,245.0,290.0,HARD,23.0,McLaren,2.0,5.99979,-5.990187,0
61,110,NOR,84.467,41.0,2.0,30.661,30.013,23.793,279.0,243.0,247.0,292.0,HARD,24.0,McLaren,2.0,6.6682897,-0.83313334,2
62,115,NOR,82.216,46.0,3.0,29.886,29.286,23.044,281.0,241.0,248.0,291.0,MEDIUM,5.0,McLaren,3.0,22.673487,34.647488,2
63,118,NOR,82.827,49.0,3.0,29.906,29.585,23.336,284.0,243.0,254.0,292.0,MEDIUM,8.0,McLaren,2.0,13.124204,30.242516,2
64,119,NOR,82.178,50.0,3.0,29.674,29.303,23.201,283.0,245.0,249.0,305.0,MEDIUM,9.0,McLaren,2.0,25.68643,37.93101,2
65,120,NOR,82.794,51.0,3.0,29.971,29.34,23.483,281.0,245.0,248.0,292.0,MEDIUM,10.0,McLaren,2.0,22.663496,29.636154,2
66,122,NOR,83.375,53.0,3.0,30.148,29.74,23.487,283.0,244.0,247.0,291.0,MEDIUM,12.0,McLaren,2.0,20.707886,23.75043,2
67,123,NOR,83.247,54.0,3.0,30.124,29.556,23.567,286.0,244.0,248.0,292.0,MEDIUM,13.0,McLaren,2.0,21.508308,24.376034,2
68,126,NOR,83.155,57.0,3.0,30.052,29.435,23.668,282.0,244.0,246.0,292.0,MEDIUM,16.0,McLaren,2.0,20.965296,22.139475,2
69,128,NOR,83.974,59.0,3.0,30.143,30.045,23.786,286.0,243.0,247.0,293.0,MEDIUM,18.0,McLaren,2.0,14.006391,19.349012,2
70,130,NOR,83.442,61.0,3.0,30.051,29.585,23.806,285.0,246.0,245.0,292.0,MEDIUM,20.0,McLaren,2.0,22.035864,20.681988,2
71,131,NOR,83.878,62.0,3.0,30.542,29.63,23.706,286.0,245.0,247.0,293.0,MEDIUM,21.0,McLaren,2.0,14.245015,22.04708,2
72,132,NOR,83.409,63.0,3.0,30.253,29.661,23.495,285.0,243.0,248.0,291.0,MEDIUM,22.0,McLaren,2.0,20.865582,24.446932,2
73,133,NOR,83.075,64.0,3.0,30.104,29.593,23.378,284.0,247.0,248.0,290.0,MEDIUM,23.0,McLaren,2.0,22.629738,25.37415,2
74,139,NOR,83.385,70.0,3.0,30.142,29.586,23.657,284.0,245.0,246.0,292.0,MEDIUM,29.0,McLaren,2.0,21.637602,21.797117,2
75,141,PER,86.77,2.0,1.0,30.959,31.64,24.171,267.0,233.0,250.0,292.0,HARD,5.0,Red Bull Racing,8.0,-20.780445,-15.76412,0
76,142,PER,86.27,3.0,1.0,30.816,31.422,24.032,275.0,233.0,251.0,296.0,HARD,6.0,Red Bull Racing,8.0,-19.857506,-12.765149,0
77,143,PER,85.702,4.0,1.0,30.415,31.289,23.998,276.0,234.0,252.0,307.0,HARD,7.0,Red Bull Racing,8.0,-29.065413,3.9061844,1
78,146,PER,85.445,7.0,1.0,30.413,31.022,24.01,272.0,233.0,251.0,306.0,HARD,10.0,Red Bull Racing,8.0,-28.69981,3.2844374,1
79,147,PER,84.836,8.0,1.0,30.241,30.581,24.014,281.0,233.0,243.0,307.0,HARD,11.0,Red Bull Racing,7.0,-18.141012,7.637568,1
80,148,PER,85.307,9.0,1.0,30.668,30.651,23.988,279.0,236.0,244.0,289.0,HARD,12.0,Red Bull Racing,7.0,-1.287417,-15.385122,0
81,150,PER,85.305,11.0,1.0,30.54,30.702,24.063,277.0,233.0,243.0,288.0,HARD,14.0,Red Bull Racing,7.0,-1.3499084,-21.446787,0
82,154,PER,86.256,15.0,1.0,30.852,31.14,24.264,274.0,233.0,249.0,304.0,HARD,18.0,Red Bull Racing,6.0,-30.508173,-2.0995038,1
83,155,PER,84.695,16.0,1.0,30.104,30.609,23.982,279.0,234.0,246.0,302.0,HARD,19.0,Red Bull Racing,6.0,-17.000937,9.268845,1
84,157,PER,84.693,18.0,1.0,30.541,30.328,23.824,278.0,236.0,244.0,286.0,HARD,21.0,Red Bull Racing,3.0,3.4442492,-15.972675,0
85,165,PER,83.628,26.0,2.0,30.128,30.011,23.489,282.0,238.0,256.0,291.0,MEDIUM,8.0,Red Bull Racing,7.0,10.541679,29.4108,2
86,166,PER,85.65,27.0,2.0,30.746,31.208,23.696,280.0,235.0,253.0,304.0,MEDIUM,9.0,Red Bull Racing,6.0,-28.818472,5.6206436,1
87,167,PER,83.973,28.0,2.0,30.387,30.082,23.504,278.0,240.0,249.0,308.0,MEDIUM,10.0,Red Bull Racing,5.0,-19.538282,14.663697,1
