,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
287,456,TSU,83.963,27.0,2.0,29.225,32.976,21.762,294.0,282.0,246.0,328.0,HARD,18.0,AlphaTauri,13.0,181.08490566037736,328.0,57.0,55.600628930817614,0.3522012578616352,0.22327044025157233,25.8,46.8,263.0,1.2,-10.626067576581496,-0.2783341861453834,2
288,457,TSU,84.707,28.0,2.0,29.193,33.513,22.001,276.0,286.0,246.0,343.0,HARD,19.0,AlphaTauri,13.0,180.48598130841123,348.0,57.0,55.47663551401869,0.3426791277258567,0.2087227414330218,25.7,46.5,345.0,0.0,-64.52666565363455,-70.18053299865939,0
289,458,TSU,85.887,29.0,2.0,29.343,34.353,22.191,283.0,285.0,245.0,351.0,HARD,20.0,AlphaTauri,12.0,176.50156739811914,352.0,58.0,54.52037617554859,0.3510971786833856,0.2413793103448276,25.7,46.8,50.0,0.5,170.60019118344,113.53778634355982,1
290,459,TSU,84.205,30.0,2.0,29.211,33.102,21.892,295.0,279.0,245.0,349.0,HARD,21.0,AlphaTauri,11.0,180.31309904153355,350.0,58.0,55.52715654952077,0.3514376996805112,0.22044728434504793,25.7,46.5,117.0,1.1,119.99126499491095,69.67164566265645,1
291,460,TSU,84.653,31.0,2.0,29.654,33.054,21.945,293.0,281.0,246.0,327.0,HARD,22.0,AlphaTauri,10.0,182.096875,329.0,60.0,55.734375,0.3625,0.225,25.8,46.5,143.0,1.2,83.10047250132163,73.55401253293486,1
292,465,TSU,141.611,36.0,3.0,85.09,34.673,21.848,277.0,280.0,249.0,316.0,HARD,2.0,AlphaTauri,8.0,106.7373188405797,322.0,0.0,34.625,0.20108695652173914,0.21195652173913043,26.0,45.0,299.0,2.0,39.17499202410412,-117.81278956458047,0
293,466,TSU,84.175,37.0,3.0,29.326,33.16,21.689,275.0,280.0,248.0,333.0,HARD,3.0,AlphaTauri,8.0,180.6815286624204,336.0,62.0,52.16242038216561,0.3343949044585987,0.22929936305732485,26.4,45.0,298.0,1.2,-34.07395199305877,-31.247934446668097,0
294,467,TSU,82.863,38.0,3.0,29.114,32.421,21.328,284.0,289.0,251.0,331.0,HARD,4.0,AlphaTauri,8.0,183.82208588957056,332.0,61.0,55.11042944785276,0.36809815950920244,0.2116564417177914,26.5,45.0,292.0,1.6,-30.495482559572352,-23.31531286329158,0
295,468,TSU,83.911,39.0,3.0,28.961,33.539,21.411,311.0,288.0,249.0,354.0,HARD,5.0,AlphaTauri,8.0,182.26143790849673,356.0,46.0,57.53921568627451,0.35294117647058826,0.23202614379084968,26.6,44.9,311.0,1.8,-18.035837214197887,-72.69986256625104,0
296,469,TSU,82.828,40.0,3.0,28.708,32.564,21.556,278.0,289.0,248.0,350.0,HARD,6.0,AlphaTauri,8.0,184.59354838709677,351.0,62.0,53.693548387096776,0.35161290322580646,0.24516129032258063,26.8,44.8,305.0,2.9,-26.32202286825889,-53.577503247636386,0
297,471,TSU,83.07,42.0,3.0,29.039,32.486,21.545,295.0,289.0,248.0,324.0,HARD,8.0,AlphaTauri,8.0,181.95681063122925,345.0,59.0,53.67109634551495,0.3488372093023256,0.22259136212624583,26.7,44.7,263.0,2.4,-0.6479638857321943,-10.698843778186623,2
298,472,TSU,82.864,43.0,3.0,28.743,32.525,21.596,276.0,289.0,248.0,351.0,HARD,9.0,AlphaTauri,8.0,180.7792207792208,352.0,59.0,54.49025974025974,0.3474025974025974,0.2305194805194805,26.6,44.5,316.0,0.8,-36.0939681903691,-61.32104267899523,0
299,474,TSU,83.223,45.0,3.0,28.985,32.662,21.576,276.0,287.0,247.0,314.0,HARD,11.0,AlphaTauri,8.0,183.8095238095238,345.0,60.0,50.41269841269841,0.31746031746031744,0.21587301587301588,26.6,44.3,67.0,1.2,150.56212678430998,111.88037619857921,1
300,475,TSU,83.282,46.0,3.0,28.913,32.621,21.748,278.0,289.0,247.0,330.0,HARD,12.0,AlphaTauri,8.0,182.86,346.0,58.0,53.88333333333333,0.33666666666666667,0.21333333333333335,26.5,44.1,302.0,0.8,-33.73861599726056,-38.27344542370336,0
