,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,tsne_clusters_id
509,745,HAM,95.933,50.0,3.0,27.436,32.187,36.31,HARD,24.0,Mercedes,8.0,230.07103825136613,354.0,87.0,71.9535519125683,0.5683060109289617,0.1557377049180328,18.0,17.6,238.0,2.5,22.372314,-6.1928525,2
510,752,SAI,104.55,7.0,2.0,31.289,34.562,38.699,HARD,4.0,Ferrari,18.0,213.38403990024938,346.0,79.0,63.885286783042396,0.4114713216957606,0.24438902743142144,18.0,18.2,223.0,2.4,-18.974897,38.21363,1
511,753,SAI,101.704,8.0,2.0,29.82,34.096,37.788,HARD,5.0,Ferrari,18.0,217.43669250645993,343.0,76.0,64.52713178294573,0.5012919896640827,0.23772609819121446,18.1,18.1,206.0,2.7,-15.951824,31.803387,1
512,754,SAI,100.334,9.0,2.0,29.136,33.893,37.305,HARD,6.0,Ferrari,18.0,221.89066666666668,366.0,78.0,66.16266666666667,0.4106666666666667,0.24266666666666667,18.1,18.1,197.0,2.4,-23.415867,29.993317,1
513,755,SAI,101.345,10.0,2.0,29.302,34.688,37.355,HARD,7.0,Ferrari,17.0,215.0188172043011,346.0,77.0,64.96774193548387,0.47580645161290325,0.22849462365591397,18.1,18.0,224.0,2.5,-12.582501,25.7557,1
514,756,SAI,99.953,11.0,2.0,29.553,33.372,37.028,HARD,8.0,Ferrari,16.0,219.83547557840618,347.0,82.0,63.39588688946015,0.3393316195372751,0.2159383033419023,18.1,17.8,244.0,3.2,-4.4797215,25.274086,1
515,757,SAI,100.232,12.0,2.0,29.254,33.511,37.467,HARD,9.0,Ferrari,15.0,221.18783068783068,357.0,74.0,63.33862433862434,0.41005291005291006,0.21164021164021163,18.1,17.8,228.0,2.5,-6.982874,24.070654,1
516,758,SAI,99.737,13.0,2.0,29.185,33.28,37.272,HARD,10.0,Ferrari,14.0,218.424,334.0,80.0,66.52533333333334,0.5226666666666666,0.18133333333333335,18.1,17.8,235.0,0.8,-13.924411,0.63450366,1
517,760,SAI,99.005,15.0,2.0,28.35,33.402,37.253,HARD,12.0,Ferrari,12.0,222.47340425531914,346.0,80.0,67.83510638297872,0.5079787234042553,0.2074468085106383,18.2,17.9,233.0,2.2,-2.263059,15.483027,1
518,761,SAI,100.182,16.0,2.0,29.274,33.703,37.205,HARD,13.0,Ferrari,10.0,220.81012658227849,342.0,68.0,69.69367088607595,0.5265822784810127,0.2,18.2,17.9,243.0,2.2,-5.69499,19.127117,1
519,762,SAI,100.347,17.0,2.0,28.533,34.367,37.447,HARD,14.0,Ferrari,6.0,222.31758530183728,331.0,80.0,69.83989501312335,0.5091863517060368,0.19160104986876642,18.2,17.9,239.0,2.2,-6.564928,13.45603,1
520,763,SAI,99.125,18.0,2.0,28.551,33.228,37.346,HARD,15.0,Ferrari,5.0,225.14986376021798,331.0,83.0,72.50136239782016,0.5831062670299727,0.16621253405994552,18.1,17.9,226.0,2.7,-4.4373426,-6.572846,2
521,764,SAI,99.027,19.0,2.0,28.37,33.291,37.366,HARD,16.0,Ferrari,5.0,225.11320754716982,332.0,79.0,71.58760107816711,0.4393530997304582,0.1752021563342318,18.1,17.8,213.0,2.5,-8.529852,-4.460432,0
522,766,SAI,99.339,21.0,2.0,28.544,33.526,37.269,HARD,18.0,Ferrari,4.0,222.1607629427793,332.0,80.0,71.28065395095368,0.5613079019073569,0.18256130790190736,18.0,17.9,231.0,3.2,-7.346665,-2.3439832,0
523,767,SAI,99.594,22.0,2.0,28.462,33.809,37.323,HARD,19.0,Ferrari,4.0,224.3790322580645,334.0,77.0,71.55913978494624,0.5860215053763441,0.17473118279569894,18.0,17.7,230.0,2.2,-8.994765,-5.4829464,0
524,768,SAI,99.486,23.0,2.0,28.57,33.667,37.249,HARD,20.0,Ferrari,4.0,221.43631436314362,333.0,80.0,69.5040650406504,0.5501355013550135,0.1978319783197832,18.0,17.8,204.0,2.5,-6.3777394,10.973911,1
525,769,SAI,100.516,24.0,2.0,28.564,33.83,38.122,HARD,21.0,Ferrari,6.0,218.60880829015545,337.0,68.0,67.65284974093264,0.5362694300518135,0.21761658031088082,18.0,17.8,239.0,3.2,-10.233762,18.427893,1
526,770,SAI,100.22,25.0,2.0,28.971,33.83,37.419,HARD,22.0,Ferrari,6.0,220.5412087912088,344.0,80.0,71.20879120879121,0.45054945054945056,0.17032967032967034,18.0,17.9,237.0,2.7,1.2000313,19.501589,1
527,774,SAI,101.531,29.0,3.0,30.17,34.199,37.162,HARD,3.0,Ferrari,10.0,218.77165354330708,339.0,82.0,64.98687664041995,0.4199475065616798,0.24671916010498687,17.9,17.7,197.0,1.7,-25.332903,13.959707,1
528,775,SAI,99.146,30.0,3.0,28.869,33.358,36.919,HARD,4.0,Ferrari,10.0,225.11733333333333,338.0,83.0,69.776,0.5333333333333333,0.18666666666666668,17.9,17.7,303.0,2.4,9.729423,-3.2385302,2
529,776,SAI,98.398,31.0,3.0,28.454,33.172,36.772,HARD,5.0,Ferrari,10.0,225.8586956521739,349.0,83.0,68.04347826086956,0.5543478260869565,0.20923913043478262,18.0,17.8,323.0,1.5,14.6050005,7.5042806,2
530,777,SAI,98.0,32.0,3.0,28.107,33.057,36.836,HARD,6.0,Ferrari,10.0,227.32702702702701,348.0,83.0,68.84864864864865,0.5567567567567567,0.17297297297297298,18.0,17.8,21.0,1.6,20.453869,-0.08819396,2
531,778,SAI,98.049,33.0,3.0,28.107,33.14,36.802,HARD,7.0,Ferrari,10.0,225.7556818181818,346.0,83.0,68.89204545454545,0.5,0.19886363636363635,18.0,17.8,249.0,3.0,18.114891,16.806595,2
532,779,SAI,97.489,34.0,3.0,27.92,33.023,36.546,HARD,8.0,Ferrari,10.0,227.08241758241758,346.0,85.0,68.28021978021978,0.5274725274725275,0.18956043956043955,18.1,17.7,262.0,3.2,25.497765,14.503515,2
533,780,SAI,97.615,35.0,3.0,27.929,33.138,36.548,HARD,9.0,Ferrari,10.0,225.20108695652175,348.0,82.0,68.45108695652173,0.5597826086956522,0.19293478260869565,18.2,17.7,251.0,2.2,19.846914,7.322418,2
534,781,SAI,97.894,36.0,3.0,28.285,32.999,36.61,HARD,10.0,Ferrari,10.0,226.81408450704225,351.0,78.0,67.60845070422535,0.5352112676056338,0.2056338028169014,18.2,17.7,286.0,4.0,23.212477,17.455256,2
535,782,SAI,97.858,37.0,3.0,28.338,32.959,36.561,HARD,11.0,Ferrari,10.0,226.0188172043011,351.0,77.0,69.11827956989248,0.5591397849462365,0.20161290322580644,18.1,17.7,301.0,2.2,19.817781,6.0183306,2
536,783,SAI,98.298,38.0,3.0,28.554,33.116,36.628,HARD,12.0,Ferrari,10.0,223.3592493297587,356.0,80.0,67.15817694369973,0.4959785522788204,0.19839142091152814,18.1,17.9,305.0,0.6,11.3799095,9.281147,2
537,784,SAI,98.142,39.0,3.0,27.861,33.391,36.89,HARD,13.0,Ferrari,10.0,224.02981029810297,355.0,74.0,67.58807588075881,0.4905149051490515,0.2086720867208672,18.1,17.9,220.0,1.7,11.992646,11.988155,2
538,786,SAI,96.804,41.0,3.0,27.632,32.42,36.752,HARD,15.0,Ferrari,9.0,228.3736559139785,333.0,86.0,73.63978494623656,0.49731182795698925,0.18010752688172044,18.2,17.8,18.0,1.3,21.934456,-16.00933,2
539,787,SAI,96.474,42.0,3.0,27.568,32.272,36.634,HARD,16.0,Ferrari,9.0,227.85555555555555,334.0,87.0,72.08055555555555,0.4361111111111111,0.18611111111111112,18.1,17.8,288.0,2.0,21.00554,-15.455217,2
540,788,SAI,96.516,43.0,3.0,27.646,32.462,36.408,HARD,17.0,Ferrari,9.0,226.02162162162162,337.0,85.0,70.75135135135135,0.3810810810810811,0.1972972972972973,18.1,17.7,261.0,2.4,18.781034,-12.341359,2
541,789,SAI,97.502,44.0,3.0,27.891,32.934,36.677,HARD,18.0,Ferrari,7.0,226.4060773480663,342.0,70.0,72.37292817679558,0.5607734806629834,0.17403314917127072,18.1,17.7,254.0,2.4,8.261642,22.58826,1
542,790,SAI,96.064,45.0,3.0,27.546,31.95,36.568,HARD,19.0,Ferrari,7.0,229.63561643835615,333.0,88.0,74.07123287671233,0.5917808219178082,0.15616438356164383,18.0,17.6,290.0,1.5,17.72934,-21.360527,2
543,791,SAI,96.186,46.0,3.0,27.565,32.096,36.525,HARD,20.0,Ferrari,7.0,230.06539509536785,334.0,89.0,73.97820163487738,0.5395095367847411,0.15803814713896458,18.0,17.7,195.0,1.6,18.413311,-21.959227,2
544,794,SAI,96.546,49.0,3.0,27.601,32.406,36.539,HARD,23.0,Ferrari,7.0,224.90055248618785,338.0,87.0,70.59116022099448,0.4558011049723757,0.19889502762430938,18.0,17.6,224.0,1.6,19.553732,-12.9892645,2
545,795,SAI,96.507,50.0,3.0,27.603,32.444,36.46,HARD,24.0,Ferrari,7.0,228.41304347826087,353.0,87.0,69.41847826086956,0.5217391304347826,0.21739130434782608,18.0,17.6,238.0,2.5,27.730213,1.5916542,2
546,802,RUS,102.057,7.0,1.0,30.287,34.03,37.74,MEDIUM,7.0,Mercedes,3.0,217.37179487179486,335.0,81.0,65.51025641025642,0.5051282051282051,0.19487179487179487,18.0,18.2,223.0,2.4,-19.33943,30.348036,1
547,803,RUS,100.687,8.0,1.0,29.401,33.692,37.594,MEDIUM,8.0,Mercedes,3.0,218.4961038961039,336.0,85.0,64.69090909090909,0.4727272727272727,0.2025974025974026,18.1,18.1,206.0,2.7,-18.546562,27.895828,1
