,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
785,0 days 01:58:51.480000,SAI,55,0 days 00:01:26.005000,25.0,2.0,,,0 days 00:00:28.139000,0 days 00:00:29.643000,0 days 00:00:28.223000,0 days 01:57:53.614000,0 days 01:58:23.257000,0 days 01:58:51.480000,,310.0,310.0,315.0,False,HARD,6.0,True,Ferrari,0 days 01:57:25.475000,2023-09-03 13:58:26.520,1,3.0,False,,False,True
786,0 days 02:00:17.316000,SAI,55,0 days 00:01:25.836000,26.0,2.0,,,0 days 00:00:28.117000,0 days 00:00:29.485000,0 days 00:00:28.234000,0 days 01:59:19.597000,0 days 01:59:49.082000,0 days 02:00:17.316000,310.0,311.0,311.0,316.0,False,HARD,7.0,True,Ferrari,0 days 01:58:51.480000,2023-09-03 13:59:52.525,1,3.0,False,,False,True
787,0 days 02:01:43.481000,SAI,55,0 days 00:01:26.165000,27.0,2.0,,,0 days 00:00:28.108000,0 days 00:00:29.483000,0 days 00:00:28.574000,0 days 02:00:45.424000,0 days 02:01:14.907000,0 days 02:01:43.481000,312.0,341.0,308.0,320.0,False,HARD,8.0,True,Ferrari,0 days 02:00:17.316000,2023-09-03 14:01:18.361,1,2.0,False,,False,True
788,0 days 02:03:09.251000,SAI,55,0 days 00:01:25.770000,28.0,2.0,,,0 days 00:00:28.081000,0 days 00:00:29.476000,0 days 00:00:28.213000,0 days 02:02:11.562000,0 days 02:02:41.038000,0 days 02:03:09.251000,310.0,309.0,308.0,316.0,False,HARD,9.0,True,Ferrari,0 days 02:01:43.481000,2023-09-03 14:02:44.526,1,2.0,False,,False,True
789,0 days 02:04:34.971000,SAI,55,0 days 00:01:25.720000,29.0,2.0,,,0 days 00:00:28.136000,0 days 00:00:29.455000,0 days 00:00:28.129000,0 days 02:03:37.387000,0 days 02:04:06.842000,0 days 02:04:34.971000,312.0,309.0,308.0,314.0,False,HARD,10.0,True,Ferrari,0 days 02:03:09.251000,2023-09-03 14:04:10.296,1,2.0,False,,False,True
790,0 days 02:06:00.472000,SAI,55,0 days 00:01:25.501000,30.0,2.0,,,0 days 00:00:28.096000,0 days 00:00:29.328000,0 days 00:00:28.077000,0 days 02:05:03.067000,0 days 02:05:32.395000,0 days 02:06:00.472000,,310.0,309.0,,True,HARD,11.0,True,Ferrari,0 days 02:04:34.971000,2023-09-03 14:05:36.016,1,2.0,False,,False,True
791,0 days 02:07:26.190000,SAI,55,0 days 00:01:25.718000,31.0,2.0,,,0 days 00:00:28.057000,0 days 00:00:29.589000,0 days 00:00:28.072000,0 days 02:06:28.529000,0 days 02:06:58.118000,0 days 02:07:26.190000,311.0,309.0,309.0,,False,HARD,12.0,True,Ferrari,0 days 02:06:00.472000,2023-09-03 14:07:01.517,1,2.0,False,,False,True
792,0 days 02:08:52.086000,SAI,55,0 days 00:01:25.896000,32.0,2.0,,,0 days 00:00:28.076000,0 days 00:00:29.523000,0 days 00:00:28.297000,0 days 02:07:54.266000,0 days 02:08:23.789000,0 days 02:08:52.086000,310.0,309.0,310.0,315.0,False,HARD,13.0,True,Ferrari,0 days 02:07:26.190000,2023-09-03 14:08:27.235,1,2.0,False,,False,True
793,0 days 02:10:18.012000,SAI,55,0 days 00:01:25.926000,33.0,2.0,,,0 days 00:00:28.054000,0 days 00:00:29.676000,0 days 00:00:28.196000,0 days 02:09:20.140000,0 days 02:09:49.816000,0 days 02:10:18.012000,313.0,310.0,310.0,,False,HARD,14.0,True,Ferrari,0 days 02:08:52.086000,2023-09-03 14:09:53.131,1,2.0,False,,False,True
794,0 days 02:11:44.138000,SAI,55,0 days 00:01:26.126000,34.0,2.0,,,0 days 00:00:28.149000,0 days 00:00:29.656000,0 days 00:00:28.321000,0 days 02:10:46.161000,0 days 02:11:15.817000,0 days 02:11:44.138000,311.0,312.0,310.0,,False,HARD,15.0,True,Ferrari,0 days 02:10:18.012000,2023-09-03 14:11:19.057,1,2.0,False,,False,True
