,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
57,112,PIA,85.535,56.0,4.0,31.366,29.037,25.132,237.0,279.0,282.0,310.0,HARD,13.0,McLaren,2.0,226.20625,311.0,94.0,72.0375,0.0,0.128125,30.9,35.5,155.0,0.8,7.906851943998698,0.7969306783216139,1
58,113,PIA,85.271,57.0,4.0,31.56,28.812,24.899,241.0,281.0,281.0,311.0,HARD,14.0,McLaren,2.0,227.80817610062894,312.0,95.0,72.07232704402516,0.0,0.1320754716981132,30.9,35.6,50.0,0.6,-19.040137581688402,-100.5813330187358,0
59,118,NOR,92.229,5.0,1.0,34.169,30.921,27.139,229.0,276.0,276.0,301.0,MEDIUM,12.0,McLaren,6.0,210.86376811594204,305.0,89.0,60.39420289855072,0.0,0.1565217391304348,31.5,37.3,112.0,0.6,-15.762641350018376,-37.92412661494827,1
60,119,NOR,91.099,6.0,1.0,33.631,30.629,26.839,227.0,274.0,276.0,307.0,MEDIUM,13.0,McLaren,6.0,212.1078717201166,308.0,90.0,62.28862973760933,0.0,0.15160349854227406,31.5,36.8,156.0,0.6,3.497424072798387,4.359446818637205,1
61,121,NOR,90.262,8.0,1.0,33.143,30.512,26.607,225.0,274.0,276.0,307.0,MEDIUM,15.0,McLaren,6.0,214.86526946107784,308.0,92.0,64.87425149700599,0.005988023952095809,0.1407185628742515,31.4,37.2,204.0,0.6,18.953326105856817,51.62738842847673,2
62,122,NOR,90.04,9.0,1.0,33.079,30.359,26.602,228.0,275.0,282.0,308.0,MEDIUM,16.0,McLaren,6.0,214.78654970760235,309.0,89.0,66.05555555555556,0.0,0.14619883040935672,31.5,36.8,168.0,0.8,9.412444541149654,16.039255169098155,1
63,124,NOR,89.396,11.0,1.0,32.973,30.272,26.151,229.0,274.0,276.0,305.0,MEDIUM,18.0,McLaren,5.0,216.16905444126076,306.0,91.0,67.93123209169055,0.008595988538681949,0.166189111747851,31.5,36.9,146.0,1.2,-2.953365964261113,-4.855219399881589,1
64,125,NOR,89.195,12.0,1.0,32.82,30.112,26.263,230.0,274.0,273.0,306.0,MEDIUM,19.0,McLaren,3.0,215.33333333333334,307.0,92.0,67.85840707964601,0.0058997050147492625,0.1504424778761062,31.4,36.9,167.0,1.2,4.207348718833358,16.71787269512423,1
65,128,NOR,89.171,15.0,2.0,32.618,30.022,26.531,230.0,277.0,288.0,301.0,MEDIUM,8.0,McLaren,12.0,218.83692307692309,304.0,95.0,65.79692307692308,0.0,0.14153846153846153,31.5,36.8,156.0,0.6,-2.7208131970072937,5.490164558022875,1
66,129,NOR,89.847,16.0,2.0,32.921,30.281,26.645,227.0,279.0,289.0,332.0,MEDIUM,9.0,McLaren,11.0,214.73314606741573,334.0,91.0,62.07303370786517,0.0056179775280898875,0.16292134831460675,31.4,36.7,160.0,0.8,39.90938176219825,-1.49161207404381,1
67,131,NOR,90.016,18.0,2.0,33.738,30.172,26.106,224.0,275.0,288.0,332.0,MEDIUM,11.0,McLaren,9.0,215.59171597633136,333.0,91.0,65.65680473372781,0.005917159763313609,0.16863905325443787,31.4,36.4,220.0,0.8,55.74339175407489,56.6751516875958,2
68,133,NOR,89.189,20.0,2.0,32.871,30.174,26.144,223.0,277.0,287.0,308.0,MEDIUM,13.0,McLaren,6.0,216.97976878612718,309.0,89.0,65.58959537572254,0.005780346820809248,0.1531791907514451,31.3,36.8,193.0,0.6,19.430809277515504,39.79018015816615,2
69,134,NOR,89.169,21.0,2.0,32.766,30.221,26.182,228.0,276.0,282.0,330.0,MEDIUM,14.0,McLaren,4.0,216.59327217125383,331.0,91.0,66.80733944954129,0.0030581039755351682,0.1529051987767584,31.3,36.7,134.0,1.2,27.605883386902615,-25.718281309221805,1
70,135,NOR,87.741,22.0,2.0,32.207,29.717,25.817,230.0,276.0,276.0,322.0,MEDIUM,15.0,McLaren,4.0,220.03857566765578,322.0,94.0,68.23145400593472,0.008902077151335312,0.14836795252225518,31.2,36.5,161.0,0.5,23.906962323468996,4.065268039538804,1
71,136,NOR,88.034,23.0,2.0,32.307,29.769,25.958,231.0,277.0,277.0,306.0,MEDIUM,16.0,McLaren,4.0,217.53153153153153,306.0,93.0,66.87087087087087,0.0,0.14414414414414414,31.2,36.5,175.0,1.2,7.033245489600561,23.81509554243835,2
72,137,NOR,87.85,24.0,2.0,32.37,29.766,25.714,229.0,276.0,277.0,307.0,MEDIUM,17.0,McLaren,4.0,218.88787878787878,307.0,93.0,67.85757575757576,0.015151515151515152,0.12727272727272726,31.2,36.7,133.0,0.8,-3.593243725161842,-18.741036845599556,1
73,142,NOR,87.074,29.0,3.0,32.299,29.313,25.462,236.0,278.0,288.0,308.0,MEDIUM,2.0,McLaren,7.0,222.21621621621622,310.0,98.0,68.09609609609609,0.012012012012012012,0.14414414414414414,31.3,36.9,131.0,1.0,1.3599362911988597,-23.69592547915395,1
74,143,NOR,86.216,30.0,3.0,31.302,29.459,25.455,233.0,276.0,279.0,328.0,MEDIUM,3.0,McLaren,6.0,224.5700636942675,329.0,91.0,71.14331210191082,0.0031847133757961785,0.1464968152866242,31.3,36.9,175.0,1.2,37.03809788700315,15.325930653877249,2
75,144,NOR,86.552,31.0,3.0,31.895,29.299,25.358,235.0,277.0,284.0,307.0,MEDIUM,4.0,McLaren,5.0,222.30218068535825,308.0,93.0,69.85046728971963,0.006230529595015576,0.1308411214953271,31.4,37.2,0.0,1.3,-38.213433418572485,-146.46829586898363,0
76,145,NOR,85.948,32.0,3.0,31.52,29.193,25.235,234.0,277.0,278.0,322.0,MEDIUM,5.0,McLaren,4.0,227.25696594427245,323.0,95.0,70.92879256965944,0.0030959752321981426,0.12693498452012383,31.4,37.2,172.0,0.5,28.724592316563296,14.733435418867,1
77,153,NOR,86.022,40.0,3.0,31.717,29.329,24.976,234.0,279.0,280.0,308.0,MEDIUM,13.0,McLaren,3.0,225.62345679012347,309.0,93.0,72.82098765432099,0.015432098765432098,0.13271604938271606,31.3,36.2,169.0,0.8,8.840811663140279,16.93038811811338,1
78,156,NOR,85.685,43.0,3.0,31.281,29.326,25.078,236.0,280.0,279.0,326.0,MEDIUM,16.0,McLaren,2.0,226.01246105919003,327.0,90.0,71.02180685358256,0.012461059190031152,0.14018691588785046,31.2,35.6,134.0,1.0,22.71994763622376,-25.13578509062026,1
79,159,NOR,84.881,46.0,4.0,31.353,28.657,24.871,238.0,279.0,281.0,307.0,HARD,2.0,McLaren,4.0,228.8726708074534,308.0,96.0,72.86024844720497,0.018633540372670808,0.13664596273291926,31.1,35.5,142.0,1.0,2.1501869526060595,-12.755828546828235,1
80,160,NOR,84.842,47.0,4.0,31.356,28.716,24.77,240.0,280.0,281.0,308.0,HARD,3.0,McLaren,4.0,227.53582554517135,309.0,96.0,71.40186915887851,0.01557632398753894,0.13707165109034267,31.1,36.1,183.0,0.5,16.429033106982025,31.15402993639186,2
81,161,NOR,85.062,48.0,4.0,31.435,28.783,24.844,238.0,280.0,281.0,309.0,HARD,4.0,McLaren,4.0,226.7360248447205,310.0,93.0,73.12111801242236,0.012422360248447204,0.13664596273291926,31.0,36.5,161.0,1.3,9.606285952678691,7.970294067257166,1
82,164,NOR,85.139,51.0,4.0,31.409,28.936,24.794,237.0,281.0,280.0,310.0,HARD,7.0,McLaren,3.0,226.376582278481,311.0,91.0,72.62974683544304,0.0031645569620253164,0.1360759493670886,31.0,36.3,132.0,1.3,1.1911204594520641,-21.670913875417174,1
83,166,NOR,85.286,53.0,4.0,31.581,28.976,24.729,238.0,281.0,282.0,311.0,HARD,9.0,McLaren,3.0,226.65615141955837,312.0,93.0,72.27444794952682,0.00946372239747634,0.138801261829653,31.0,36.3,163.0,0.0,12.494893170371453,9.410189003436736,1
84,167,NOR,85.217,54.0,4.0,31.402,28.999,24.816,237.0,280.0,281.0,310.0,HARD,10.0,McLaren,3.0,226.71428571428572,311.0,92.0,72.43465045592706,0.02127659574468085,0.1337386018237082,31.0,36.3,152.0,1.2,6.981577048287243,-2.3174951053361372,1
85,168,NOR,85.21,55.0,4.0,31.43,29.01,24.77,236.0,281.0,282.0,309.0,HARD,11.0,McLaren,3.0,226.759375,309.0,90.0,71.95625,0.009375,0.15,31.0,35.7,84.0,0.8,-14.757875674454798,-66.51046536120494,0
86,169,NOR,85.248,56.0,4.0,31.352,29.08,24.816,235.0,281.0,282.0,311.0,HARD,12.0,McLaren,3.0,226.00314465408806,311.0,94.0,71.83333333333333,0.009433962264150943,0.1540880503144654,30.9,35.5,155.0,0.8,8.344667609879938,0.8052524084863865,1
87,175,RUS,93.658,5.0,2.0,35.203,31.302,27.153,226.0,275.0,276.0,312.0,MEDIUM,11.0,Mercedes,14.0,207.5897435897436,314.0,82.0,65.27065527065527,0.5042735042735043,0.18803418803418803,31.5,37.3,112.0,0.6,2.1866026094197415,-42.76845994478211,1
88,176,RUS,91.899,6.0,2.0,34.059,30.784,27.056,225.0,279.0,279.0,298.0,MEDIUM,12.0,Mercedes,13.0,212.4156976744186,302.0,87.0,67.2703488372093,0.5319767441860465,0.18313953488372092,31.5,36.8,156.0,0.6,-8.599300945116877,7.717628168750406,1
89,177,RUS,91.415,7.0,2.0,33.93,30.698,26.787,226.0,276.0,284.0,307.0,MEDIUM,13.0,Mercedes,13.0,211.78186968838526,309.0,87.0,66.85552407932012,0.5439093484419264,0.17847025495750707,31.5,37.2,178.0,0.6,13.039496077545193,25.70405126928837,2
90,178,RUS,90.052,8.0,2.0,32.996,30.503,26.553,238.0,283.0,286.0,321.0,MEDIUM,14.0,Mercedes,12.0,214.56626506024097,322.0,80.0,67.40963855421687,0.5271084337349398,0.1927710843373494,31.4,37.2,204.0,0.6,39.15388871724692,45.51929518519529,2
91,179,RUS,90.105,9.0,2.0,32.887,30.39,26.828,228.0,274.0,283.0,328.0,MEDIUM,15.0,Mercedes,10.0,216.56140350877192,329.0,88.0,68.0,0.5467836257309941,0.16666666666666666,31.5,36.8,168.0,0.8,-17.93463254894459,28.502701012711153,1
